# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,41.5,3.28,17.25,2.59,17.25,0.83
60250,40.25,3.27,13.0,0.71,15.0,1.22
60500,34.0,1.41,10.33,1.25,17.0,0.82
60750,38.25,3.56,17.0,3.61,13.75,3.03
61000,41.25,3.34,15.75,2.49,15.0,3.56
61250,33.25,2.49,21.75,1.3,20.0,2.74
61500,32.33,0.47,17.0,2.94,18.0,3.67
61750,39.0,5.61,10.33,5.25,12.0,5.66
62000,39.25,2.17,15.75,3.27,9.0,1.87
62250,32.25,2.86,18.0,0.0,17.0,3.56
62500,36.25,5.21,15.75,1.3,19.75,1.79
62750,34.5,6.54,8.25,3.56,14.0,2.12
63000,29.75,4.49,13.33,1.25,16.67,6.6
63250,28.5,3.64,19.0,2.74,15.25,2.77
63500,38.0,3.81,19.25,3.83,16.67,0.94
63750,35.25,1.92,15.0,3.54,14.25,6.83
64000,35.75,3.49,9.33,5.91,15.67,4.5
64250,37.25,4.82,17.5,2.69,12.67,4.92
64500,28.25,1.92,9.67,5.79,19.5,2.06
64750,23.0,3.74,16.25,1.3,13.67,4.64
65000,42.25,4.38,14.5,2.69,10.0,6.2
65250,34.67,1.89,17.33,2.62,17.75,1.09
65500,36.5,0.87,14.75,2.95,19.75,0.83
65750,40.25,3.42,13.0,6.6,15.75,3.56
66000,35.25,7.46,15.33,3.4,16.0,5.48
66250,29.5,3.35,13.0,4.32,16.0,3.56
66500,27.75,4.49,18.75,2.86,20.75,2.77
66750,36.0,9.25,14.67,3.4,17.33,0.94
67000,36.0,0.0,17.33,3.86,15.67,2.62
67250,37.75,1.79,20.75,1.79,14.75,2.95
67500,46.0,2.83,19.25,3.49,17.67,4.03
67750,29.33,0.47,15.0,2.16,14.25,5.76
68000,27.67,6.55,18.33,2.36,15.25,3.42
68250,39.25,3.96,16.25,2.95,17.75,0.43
68500,38.0,6.82,20.0,2.55,14.75,3.9
68750,31.75,4.09,22.0,4.06,13.0,1.41
69000,36.5,3.57,19.5,2.69,16.75,2.59
69250,41.75,9.2,19.25,2.49,16.0,3.0
69500,25.5,4.03,16.0,3.74,14.0,7.87
69750,33.75,3.49,11.5,3.35,20.75,1.79
70000,41.75,1.09,18.25,2.86,11.5,1.8
70250,29.75,6.91,19.0,5.87,10.75,4.44
70500,40.5,1.66,11.0,3.46,16.0,2.92
70750,44.5,1.8,12.0,6.04,17.0,6.52
71000,34.0,7.11,17.0,4.55,21.0,1.87
71250,29.75,4.26,17.5,4.15,18.25,4.82
71500,36.0,2.12,13.67,4.11,12.5,0.87
71750,40.5,2.96,17.75,3.83,20.0,2.0
72000,39.5,2.87,21.0,2.45,22.67,2.62
72250,37.0,6.6,16.8,2.64,15.8,2.4
72500,41.25,3.9,10.0,2.94,12.67,8.5
72750,35.0,3.0,16.0,3.74,20.25,4.32
73000,34.5,2.6,18.0,3.67,19.75,1.3
73250,38.0,9.9,21.0,2.55,17.0,1.41
73500,34.5,1.5,19.0,1.41,15.75,3.96
73750,36.0,0.0,10.67,4.19,17.25,5.26
74000,42.25,4.26,20.25,2.17,16.0,3.54
74250,38.75,8.17,18.0,2.12,19.5,5.12
74500,28.5,4.97,20.0,2.35,14.25,2.49
74750,38.75,4.71,16.5,2.6,14.75,2.59
75000,36.25,6.68,16.0,5.0,15.33,3.77
75250,29.75,4.26,23.67,0.47,18.0,4.55
75500,42.0,2.45,16.5,2.18,21.33,1.25
75750,36.33,8.5,11.25,0.83,19.33,1.25
76000,27.25,2.17,13.0,1.58,16.75,3.63
76250,34.8,3.06,15.0,3.0,17.8,2.64
76500,40.33,1.89,14.5,2.29,13.67,2.36
76750,30.5,4.15,15.25,1.92,18.0,3.0
77000,31.0,5.66,20.0,0.82,13.25,2.77
77250,39.25,5.31,11.75,3.7,16.75,1.48
77500,32.75,7.15,11.75,5.76,19.5,0.87
77750,23.25,8.58,17.25,2.28,12.0,2.24
78000,33.0,9.72,13.33,1.89,7.67,3.68
78250,34.75,4.55,10.0,5.66,6.5,2.5
78500,29.0,1.41,15.5,3.57,12.33,0.47
78750,38.25,1.92,14.0,1.87,14.5,5.02
79000,36.5,11.01,17.25,1.3,17.67,1.25
79250,27.75,5.54,13.5,3.2,15.75,7.15
79500,33.0,2.45,8.67,3.3,17.0,2.74
79750,41.75,3.83,15.33,2.05,7.0,1.63
80000,37.25,1.64,17.5,5.36,13.0,2.12
80250,39.0,3.67,17.0,1.22,17.75,4.6
80500,42.0,7.35,14.75,3.42,15.5,3.2
80750,29.75,7.36,19.5,1.12,17.5,4.97
81000,29.25,2.49,17.5,2.6,11.25,2.59
81250,41.75,4.92,16.25,2.17,11.5,6.34
81500,33.0,2.55,16.75,3.27,12.5,3.91
81750,30.25,4.09,16.0,1.22,10.0,3.24
82000,36.25,7.4,17.0,0.82,14.0,4.97
82250,35.0,8.31,12.0,3.32,22.0,2.12
82500,31.5,3.35,14.67,1.89,20.0,0.0
82750,37.25,5.76,14.6,2.58,16.2,4.07
83000,33.75,9.81,17.75,3.49,18.25,2.17
83250,27.5,8.53,20.33,2.62,20.0,1.41
83500,29.25,7.4,15.25,1.48,17.5,2.29
83750,39.33,2.49,12.5,4.61,19.0,1.41
84000,36.25,0.43,13.25,1.3,18.75,3.27
84250,34.5,1.5,16.5,2.6,15.25,1.92
84500,42.0,2.55,12.75,4.66,18.0,1.87
84750,38.33,0.94,14.33,4.78,13.0,3.74
85000,34.0,2.0,12.0,2.45,15.0,4.08
85250,36.75,5.8,17.25,1.3,18.25,4.02
85500,29.0,16.2,17.5,3.2,19.0,4.85
85750,33.75,2.49,15.25,6.34,13.75,6.02
86000,31.75,7.82,17.75,2.95,11.5,5.32
86250,36.25,6.02,14.67,3.3,20.0,1.58
86500,32.25,2.49,14.0,6.2,15.0,2.55
86750,37.0,4.06,17.75,1.64,16.75,4.6
87000,39.25,6.26,15.67,3.3,16.33,3.09
87250,32.0,2.45,10.67,0.94,17.5,2.87
87500,36.5,0.5,9.5,5.5,16.0,1.41
87750,39.5,4.5,12.67,2.62,20.67,3.3
88000,28.75,5.89,18.25,3.56,15.5,4.5
88250,32.0,5.87,16.25,5.8,15.0,5.79
88500,37.33,4.99,8.0,1.41,14.0,2.16
88750,35.5,10.69,8.67,1.25,13.75,6.42
89000,33.75,5.12,15.0,5.1,13.0,6.16
89250,34.75,4.26,17.25,3.27,12.5,5.22
89500,39.75,3.11,11.0,1.41,14.67,1.25
89750,35.25,1.92,18.0,2.76,18.6,3.5
90000,39.5,1.5,17.0,2.55,14.33,4.99
90250,40.0,5.15,13.75,4.15,14.5,5.89
90500,33.75,1.3,18.67,0.94,19.67,3.4
90750,32.25,2.49,13.5,3.91,17.5,5.32
91000,41.67,2.49,18.0,2.12,19.33,0.47
91250,37.0,1.0,17.33,1.25,19.67,1.7
91500,33.67,3.86,15.33,3.77,19.5,2.29
91750,37.25,6.5,17.5,0.87,13.67,3.4
92000,36.5,6.42,11.5,5.85,20.0,1.41
92250,30.0,4.74,16.5,2.6,16.5,3.84
92500,37.0,6.6,16.0,3.24,16.5,2.29
92750,38.25,5.76,14.25,4.21,14.75,6.02
93000,37.25,1.3,15.0,3.27,10.67,5.25
93250,40.25,3.49,8.25,2.59,16.5,3.64
93500,31.0,12.03,17.25,1.3,16.33,3.09
93750,26.0,3.52,15.75,3.77,15.0,5.37
94000,34.33,3.09,13.0,5.43,7.67,4.92
94250,41.5,4.03,15.75,4.32,10.25,3.56
94500,37.67,1.25,15.0,3.27,15.5,3.28
