# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,30.75,1.3,14.75,2.95,18.0,3.39
60250,38.75,4.6,13.0,0.0,22.67,1.89
60500,33.33,2.05,15.5,3.57,20.33,2.05
60750,28.75,11.9,14.0,5.87,18.25,1.92
61000,37.25,5.02,13.5,4.56,20.5,2.87
61250,26.25,2.86,17.0,3.54,13.25,1.79
61500,30.33,2.05,15.75,4.97,18.0,0.0
61750,38.25,2.49,16.0,3.67,13.0,5.15
62000,36.0,2.45,14.33,3.3,16.25,3.11
62250,36.25,8.1,15.25,2.17,12.75,7.22
62500,37.5,5.17,14.25,1.3,20.75,2.49
62750,29.25,4.92,20.0,2.74,15.75,3.96
63000,37.0,6.52,17.0,4.06,13.25,4.02
63250,38.25,3.9,16.5,6.18,15.25,5.07
63500,37.0,1.22,15.25,4.49,13.25,6.5
63750,35.25,6.14,15.67,2.62,18.75,4.44
64000,32.25,2.28,15.0,4.74,23.25,0.83
64250,36.5,6.02,18.75,3.34,18.25,2.38
64500,45.5,4.33,17.67,4.03,18.0,0.0
64750,40.0,5.15,21.5,0.5,20.25,2.59
65000,37.0,1.41,13.75,1.79,18.33,2.05
65250,30.25,6.76,12.5,4.82,16.75,3.27
65500,25.0,3.74,16.0,5.1,12.67,4.5
65750,35.0,5.34,14.25,1.3,15.25,2.68
66000,37.75,2.38,18.25,2.68,18.75,3.9
66250,38.75,2.59,14.0,2.83,15.5,0.5
66500,35.25,4.32,16.5,3.64,14.25,2.28
66750,26.5,4.33,16.25,2.59,14.5,6.5
67000,33.5,2.5,18.0,0.0,20.0,0.0
67250,38.0,1.22,15.5,2.87,8.75,2.05
67500,35.33,3.3,7.0,1.41,6.67,5.25
67750,41.5,4.15,16.5,1.5,11.0,4.55
68000,33.0,0.0,13.0,4.32,17.25,1.48
68250,27.0,5.24,15.75,3.77,16.75,2.17
68500,32.0,4.64,10.75,3.7,13.75,3.11
68750,38.0,1.22,15.25,3.7,14.0,4.06
69000,38.5,1.12,12.75,3.49,18.0,3.08
69250,38.75,5.97,14.25,1.92,16.67,3.4
69500,30.0,5.39,20.0,2.55,14.0,1.22
69750,32.25,4.44,16.0,2.45,16.0,1.87
70000,39.25,3.49,15.0,3.08,12.0,1.87
70250,35.75,1.79,17.75,3.49,15.75,1.92
70500,39.75,9.34,14.0,3.74,16.33,3.09
70750,30.0,0.0,13.75,1.48,13.67,5.44
71000,25.67,4.64,17.33,6.02,13.67,5.44
71250,41.67,4.19,17.75,3.11,19.33,3.68
71500,32.33,4.78,18.75,4.97,12.33,0.47
71750,35.5,3.5,22.0,1.0,14.0,1.63
72000,40.25,2.86,15.33,1.7,19.33,3.86
72250,34.0,2.92,15.75,1.48,22.33,1.25
72500,33.25,2.77,13.25,5.4,15.75,4.15
72750,39.0,4.47,13.75,2.59,15.0,2.12
73000,37.5,1.5,13.75,3.77,11.0,2.45
73250,41.25,3.96,16.5,3.77,11.67,2.05
73500,33.5,9.45,13.5,0.87,16.75,1.09
73750,26.25,5.76,15.0,2.12,15.75,3.27
74000,35.5,6.26,9.33,6.02,17.33,0.94
74250,39.0,0.0,12.5,3.64,16.33,1.25
74500,36.0,3.27,14.33,3.86,15.75,1.92
74750,41.75,2.59,9.5,5.22,16.5,2.96
75000,35.25,3.27,14.25,4.49,18.0,3.0
75250,32.25,4.92,16.0,4.53,17.25,3.9
75500,35.0,4.58,12.25,2.77,19.25,1.3
75750,29.0,10.89,19.0,1.87,9.5,5.68
76000,40.75,3.03,10.75,3.96,11.67,2.05
76250,40.0,3.39,14.0,2.92,18.75,1.3
76500,37.75,3.27,13.0,6.16,18.67,0.94
76750,38.0,4.74,12.75,3.11,15.25,2.17
77000,36.33,5.31,15.25,2.38,15.0,2.45
77250,19.75,3.83,13.75,1.79,16.25,3.03
77500,31.5,4.97,16.5,2.69,15.33,4.64
77750,39.25,7.36,19.25,2.59,14.25,7.56
78000,27.25,1.09,12.5,6.06,7.75,4.02
78250,30.67,4.78,19.67,3.4,13.25,5.36
78500,33.25,3.27,17.0,3.24,10.33,6.13
78750,34.0,2.74,11.0,5.05,17.5,1.5
79000,40.5,2.5,15.25,4.02,13.0,2.92
79250,32.75,2.17,16.0,2.74,14.0,2.83
79500,25.33,7.32,16.75,2.49,10.0,0.71
79750,38.5,3.77,13.5,4.5,16.0,2.74
80000,32.0,3.08,13.0,7.04,15.0,3.0
80250,32.75,6.14,11.67,0.47,14.33,1.7
80500,34.75,12.5,16.0,2.12,21.0,1.87
80750,26.25,6.26,18.67,1.7,14.0,5.1
81000,29.75,5.21,17.75,3.96,13.5,5.02
81250,38.5,3.2,16.25,2.38,6.75,3.77
81500,33.0,0.0,14.25,2.77,11.0,6.53
81750,36.0,7.65,15.0,2.12,17.75,3.42
82000,35.33,7.72,11.0,2.74,18.0,0.82
82250,25.75,4.38,18.67,4.5,16.0,4.58
82500,41.67,6.94,16.25,2.95,11.33,7.85
82750,40.75,1.79,17.25,5.36,13.75,3.27
83000,37.0,3.74,15.67,1.7,14.0,3.74
83250,33.67,8.06,15.5,2.5,15.33,2.62
83500,34.0,3.74,19.0,3.27,18.0,6.48
83750,26.0,5.87,12.5,2.29,18.25,2.17
84000,29.25,3.9,20.25,0.83,12.0,3.94
84250,36.25,2.17,19.0,4.06,18.0,3.74
84500,37.0,3.54,13.75,1.3,15.5,4.92
84750,36.75,9.98,16.0,1.41,12.0,5.52
85000,34.5,2.6,15.0,2.12,15.75,5.12
85250,35.5,6.18,16.5,3.35,16.75,4.09
85500,41.75,4.26,17.67,2.05,17.0,3.54
85750,37.5,1.5,15.0,4.55,14.67,4.5
86000,37.25,6.02,9.33,6.02,6.33,4.99
86250,38.75,6.1,14.0,2.92,17.5,2.29
86500,31.75,2.49,19.25,1.48,14.5,4.15
86750,35.0,2.0,14.5,2.5,11.5,3.5
87000,40.8,2.4,15.0,2.76,17.5,2.87
87250,39.4,1.36,15.75,3.9,16.2,2.71
87500,42.67,3.68,14.75,1.48,14.67,2.49
87750,29.0,2.92,13.75,1.79,16.75,5.07
88000,24.5,5.94,14.5,3.2,21.0,2.12
88250,39.75,3.9,16.0,1.58,13.75,3.11
88500,36.0,0.0,17.75,3.27,17.75,5.63
88750,31.67,3.68,16.67,1.7,15.0,4.06
89000,38.75,6.02,16.25,3.49,12.0,6.36
89250,27.5,2.29,12.5,1.5,15.5,3.5
89500,32.5,2.87,12.25,6.94,19.25,1.79
89750,40.0,6.2,18.5,5.59,16.0,4.74
90000,30.5,2.18,7.75,3.27,14.5,2.6
90250,32.25,3.27,11.5,4.61,13.75,2.68
90500,33.75,5.12,13.75,2.49,21.0,1.58
90750,26.75,1.3,13.25,2.28,18.0,3.54
91000,31.0,8.92,14.75,3.11,13.0,0.82
91250,38.5,0.87,13.5,5.12,14.5,4.15
91500,38.25,2.49,12.0,5.1,13.75,7.4
91750,36.0,10.89,15.0,1.41,19.0,3.0
92000,28.75,4.76,17.0,1.58,17.75,2.86
92250,29.75,4.26,14.5,4.5,19.5,3.2
92500,37.25,6.5,15.33,2.05,20.0,1.41
92750,37.5,1.5,16.5,1.12,15.5,3.2
93000,40.0,1.58,12.75,3.77,17.25,6.18
93250,34.67,7.41,18.5,0.5,17.5,3.5
93500,28.25,1.79,16.5,3.35,12.25,4.26
93750,32.25,2.49,16.0,1.87,9.75,4.97
