# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,35.75,1.79,21.0,2.45,20.5,0.5
250,38.75,1.48,17.0,4.32,19.67,2.05
500,41.67,0.47,15.75,5.12,20.33,5.19
750,41.67,0.47,12.0,3.67,15.0,7.07
1000,35.0,2.83,21.67,5.56,27.0,2.12
1250,31.5,5.17,22.5,6.18,20.0,3.24
1500,31.5,6.18,22.75,1.09,18.25,3.96
1750,39.25,0.43,20.0,3.24,19.5,4.97
2000,41.5,0.5,16.25,2.28,18.0,4.64
2250,37.25,2.68,19.0,6.56,26.0,3.67
2500,33.5,2.69,23.0,1.41,20.0,1.41
2750,35.25,5.12,23.33,0.94,16.67,3.4
3000,37.75,1.3,20.75,1.64,21.75,2.49
3250,41.67,0.47,13.5,5.59,13.33,2.62
3500,37.25,4.49,17.0,4.47,21.25,2.77
3750,33.67,1.7,25.67,1.25,22.75,5.93
4000,36.25,4.76,23.5,2.18,20.25,2.49
4250,34.75,6.26,19.0,3.94,20.5,2.5
4500,41.25,1.48,17.75,5.49,21.0,2.55
4750,39.75,3.96,17.33,1.7,21.67,2.05
5000,32.25,1.92,24.5,2.29,23.0,1.58
5250,33.5,4.39,23.0,1.41,12.33,6.94
5500,36.75,4.44,23.2,2.64,17.2,2.93
5750,38.25,0.83,17.33,6.24,19.67,2.62
6000,42.0,1.87,15.5,1.8,19.25,4.87
6250,36.25,3.19,15.25,3.27,23.0,1.22
6500,31.33,1.25,24.0,1.22,25.67,1.89
6750,37.33,3.3,23.75,1.79,14.33,1.7
7000,35.5,3.35,20.5,2.29,14.5,2.29
7250,38.75,0.43,14.0,7.45,19.5,3.2
7500,41.33,1.7,13.33,3.4,11.75,3.7
7750,35.5,3.84,19.5,5.41,21.25,2.49
8000,31.75,2.49,25.0,1.22,18.25,2.17
8250,35.5,5.77,22.5,5.02,15.67,1.7
8500,36.25,2.17,16.5,6.18,16.0,3.16
8750,40.5,1.12,17.5,3.2,20.25,1.48
9000,38.25,5.54,17.5,0.5,18.75,5.07
9250,33.0,2.12,23.25,3.27,23.25,1.3
9500,34.0,3.67,17.75,9.78,16.75,1.79
9750,37.5,1.12,19.25,3.27,17.67,1.25
10000,39.75,1.3,16.5,6.87,18.75,6.3
10250,41.75,0.43,10.75,3.63,15.5,7.5
10500,38.33,0.94,18.33,4.11,25.5,1.5
10750,33.25,1.79,23.25,1.3,15.5,6.26
11000,37.67,2.36,21.25,2.95,12.33,2.87
11250,38.0,0.0,20.33,2.05,17.67,3.86
11500,41.0,1.22,15.25,5.07,14.5,8.38
11750,39.25,2.17,15.5,3.04,21.5,3.91
12000,34.0,3.74,24.75,2.49,14.67,3.68
12250,34.0,3.16,20.5,3.64,14.5,7.37
12500,37.5,1.12,18.5,2.5,15.33,2.49
12750,40.25,0.83,18.33,3.09,22.67,1.89
13000,42.0,0.0,13.0,1.41,16.0,4.08
13250,37.75,1.09,18.5,4.5,24.25,2.49
13500,32.67,0.47,25.33,0.94,18.33,6.94
13750,33.75,3.77,18.25,6.34,16.75,3.96
14000,37.5,1.12,16.5,3.64,12.75,4.66
14250,40.0,1.22,14.75,2.17,19.0,2.74
14500,40.0,4.18,17.0,1.58,21.5,2.87
14750,31.5,3.35,21.0,3.56,24.67,0.94
15000,30.25,5.85,20.25,2.95,19.75,3.03
15250,33.0,5.2,18.75,3.9,17.5,4.15
15500,39.0,0.82,15.67,4.99,22.0,1.0
15750,40.75,1.3,13.0,3.16,12.67,7.36
16000,39.0,2.16,16.67,3.4,20.0,4.06
16250,33.75,3.11,24.0,1.41,19.5,4.97
16500,34.25,6.38,20.0,3.24,17.5,0.87
16750,36.75,2.49,19.25,4.76,12.25,7.15
17000,39.33,2.49,15.0,0.0,16.0,5.74
17250,38.33,1.25,17.33,3.68,25.0,2.45
17500,30.5,3.64,26.33,0.94,21.67,4.5
17750,33.75,4.49,21.75,1.3,21.5,1.12
18000,38.5,0.87,20.0,2.16,14.0,6.16
18250,41.33,0.47,13.67,0.94,19.5,4.5
18500,40.0,1.63,13.75,3.27,19.0,5.1
18750,32.75,4.44,28.0,0.82,25.0,2.16
19000,29.67,4.92,19.33,1.25,21.25,1.92
19250,37.75,1.09,18.0,4.74,12.0,5.52
19500,39.0,0.71,16.75,4.76,21.25,3.27
19750,42.0,1.0,15.0,2.55,12.25,6.76
20000,31.67,3.68,20.0,2.83,23.0,1.58
20250,28.75,3.27,25.0,1.41,19.0,2.83
20500,35.67,2.05,21.67,3.3,20.0,1.22
20750,38.5,0.87,19.33,3.86,11.0,3.0
21000,40.0,1.22,13.5,4.72,20.25,3.9
21250,41.0,1.0,10.0,0.0,22.0,3.0
21500,34.0,4.6,21.0,4.95,26.33,2.49
21750,30.67,6.55,16.67,8.34,19.75,1.3
22000,35.25,3.11,17.75,2.59,15.0,3.08
22250,38.75,0.43,14.75,8.9,21.5,2.6
22500,41.5,0.5,12.5,1.8,13.0,6.4
22750,37.0,3.74,20.33,3.3,23.5,1.66
23000,29.25,3.96,24.25,2.49,16.5,3.2
23250,32.75,5.21,19.5,4.5,19.5,1.5
23500,38.25,0.83,16.25,6.1,9.75,4.6
23750,39.33,1.25,12.25,7.29,20.33,7.41
24000,39.5,1.5,17.5,2.5,18.0,3.0
24250,37.0,2.83,25.67,1.25,26.25,3.11
24500,34.33,3.3,22.0,0.82,16.25,3.27
24750,37.5,3.35,21.75,4.15,15.0,3.0
25000,37.5,0.87,18.75,3.56,18.75,4.44
25250,40.5,1.5,13.5,1.12,13.75,6.34
25500,40.25,2.05,17.5,4.27,22.0,5.15
25750,33.25,3.49,25.0,1.22,21.75,3.77
26000,34.25,6.5,17.0,2.0,21.0,0.0
26250,38.5,0.5,17.0,1.0,12.67,2.05
26500,39.25,0.43,16.25,4.09,22.5,2.6
26750,42.33,0.94,14.0,1.63,17.33,7.41
27000,38.25,1.79,18.0,5.39,25.5,2.06
27250,34.67,2.62,22.75,1.64,15.33,1.7
27500,31.0,5.34,17.5,4.15,19.0,2.45
27750,35.25,3.11,14.75,8.04,14.75,1.64
28000,38.5,0.5,18.0,4.24,21.5,2.6
28250,41.0,1.58,13.5,2.06,12.5,7.83
28500,34.5,5.17,20.5,3.2,24.0,3.08
28750,32.5,2.29,24.5,1.5,18.5,3.35
29000,36.75,3.27,19.0,7.12,16.0,2.83
29250,38.0,0.71,20.67,2.36,18.5,0.5
29500,37.67,1.25,15.0,5.34,20.67,2.49
29750,40.5,1.66,11.0,5.61,16.75,5.07
30000,38.0,5.66,20.0,0.0,18.33,4.64
30250,34.5,3.2,25.5,1.5,18.5,4.92
30500,29.5,7.79,21.75,2.49,19.25,3.7
30750,31.75,5.21,20.5,2.06,16.75,4.92
31000,38.0,1.22,17.25,4.44,20.25,6.5
31250,41.0,1.22,11.75,6.02,17.5,3.77
31500,37.0,3.24,17.25,3.96,26.5,2.5
31750,32.75,3.27,25.25,0.83,22.5,4.03
32000,34.5,7.5,21.0,2.49,19.75,1.79
32250,34.0,4.06,19.0,1.0,15.0,0.0
32500,38.67,0.47,17.75,4.82,21.33,2.36
32750,41.75,0.43,13.25,3.03,13.75,4.76
33000,31.0,2.6,22.0,3.46,20.0,4.69
33250,28.0,2.16,19.0,0.82,17.5,3.57
33500,32.5,5.55,17.75,3.9,18.25,2.68
33750,37.5,1.5,18.25,4.92,13.0,2.16
34000,41.5,0.5,15.5,2.87,18.0,3.67
34250,40.75,2.77,18.0,0.0,24.0,0.0
34500,35.0,3.08,21.75,2.49,26.25,0.83
34750,30.67,0.94,23.5,0.87,13.5,3.5
35000,31.0,8.86,19.5,4.97,19.25,0.83
35250,28.67,6.13,22.0,0.82,15.25,3.9
35500,37.5,1.5,18.75,3.42,20.0,4.18
35750,41.5,1.5,15.75,3.34,15.5,6.5
36000,37.5,3.2,20.0,2.74,25.75,2.28
36250,35.0,3.0,23.75,1.79,16.5,6.54
36500,28.0,7.04,21.0,0.0,14.33,3.3
36750,36.25,5.72,18.0,3.0,15.0,7.35
37000,36.0,3.54,18.5,3.5,13.0,2.12
37250,38.33,0.94,18.25,3.27,12.33,7.59
37500,40.5,1.5,11.25,1.92,19.75,3.03
37750,35.33,4.11,19.67,0.94,22.0,3.24
38000,35.25,1.48,22.0,1.22,23.0,5.79
38250,30.25,0.83,17.0,1.22,14.0,4.74
38500,39.33,2.05,20.33,0.94,17.5,2.96
38750,36.5,2.29,17.75,2.95,13.5,4.03
39000,39.0,0.0,18.5,3.04,19.0,6.96
39250,40.75,1.3,15.67,2.87,17.75,3.03
39500,36.5,2.96,21.25,2.05,24.5,2.69
39750,34.0,2.74,24.33,0.47,13.67,9.57
40000,31.0,1.41,19.0,1.87,15.33,4.03
40250,38.0,1.41,19.75,3.63,19.67,1.25
40500,36.33,3.09,18.33,3.09,13.25,1.92
40750,39.0,0.0,20.25,2.49,19.5,4.03
41000,41.5,0.87,17.0,2.12,17.25,4.44
41250,35.5,4.5,20.5,2.5,18.0,3.67
41500,33.0,4.9,23.75,1.79,20.0,8.4
41750,31.0,0.71,20.5,2.29,16.67,3.3
42000,36.0,5.61,19.0,2.92,17.25,3.34
42250,36.75,2.28,18.75,3.27,14.75,2.17
42500,38.75,0.43,19.0,3.24,19.25,4.44
42750,41.0,1.22,14.5,0.87,15.75,5.12
43000,40.25,2.49,17.75,2.86,19.75,6.14
43250,35.5,1.66,23.0,1.22,22.25,8.81
43500,31.5,1.5,22.0,1.63,12.0,7.79
43750,31.0,6.82,15.0,2.24,22.0,1.0
44000,33.0,5.61,19.75,1.79,18.75,2.49
44250,36.5,0.87,21.25,2.28,14.25,2.49
44500,39.0,0.0,15.75,1.3,23.0,1.41
44750,42.0,0.0,14.33,2.62,12.5,4.5
45000,38.25,6.5,18.0,3.94,16.75,4.44
45250,34.33,1.7,24.0,1.41,21.67,2.62
45500,31.25,1.09,19.25,1.09,15.0,5.2
45750,29.25,7.26,18.25,1.3,19.5,2.69
46000,34.5,9.71,18.25,7.73,17.75,4.6
46250,34.5,2.6,18.25,3.9,14.25,3.9
46500,37.75,1.3,13.25,4.76,20.25,3.77
46750,41.75,0.43,13.75,2.49,15.25,2.95
47000,38.25,2.49,19.67,1.25,25.0,2.94
47250,35.0,3.74,22.25,2.05,7.67,4.19
47500,33.5,3.84,17.5,0.87,17.25,3.9
47750,38.0,2.35,21.0,0.82,16.33,3.86
48000,38.0,0.82,18.0,3.67,13.67,1.25
48250,39.25,0.43,16.0,3.74,20.75,2.49
48500,37.67,0.94,12.33,0.47,21.75,1.92
48750,40.75,1.3,10.75,5.07,17.5,2.29
49000,32.25,3.9,21.75,2.49,21.0,3.67
49250,31.67,1.25,22.33,1.7,13.5,6.54
49500,36.5,2.87,18.75,3.83,14.75,3.9
49750,34.0,4.06,19.0,1.58,13.25,1.64
50000,38.25,1.3,20.0,2.12,21.0,2.55
50250,41.0,1.22,15.75,1.92,13.5,6.69
50500,38.0,5.83,16.75,4.09,16.0,5.05
50750,34.75,2.17,23.75,1.09,20.0,5.34
51000,29.0,4.74,20.67,2.05,19.5,0.5
51250,30.75,8.07,18.0,3.54,19.75,1.48
51500,32.0,7.12,18.25,2.77,15.0,2.45
51750,37.5,1.12,18.25,3.83,19.33,2.62
52000,40.25,1.79,12.5,2.6,19.25,4.92
52250,41.25,1.3,15.75,5.31,13.75,2.49
52500,35.25,2.49,23.25,1.92,21.75,5.76
52750,27.0,4.24,18.33,4.5,16.75,5.49
53000,32.0,7.12,21.0,0.82,19.0,1.58
53250,35.25,3.27,18.5,4.39,13.0,4.97
53500,39.0,0.0,18.25,3.19,19.5,0.5
53750,41.0,1.22,15.67,1.7,14.5,2.6
54000,39.0,2.12,17.5,4.97,25.75,2.86
54250,32.75,2.68,22.0,2.45,18.25,5.85
54500,32.33,2.62,13.5,1.5,17.5,2.5
54750,36.0,3.0,16.5,0.5,19.0,0.0
55000,37.67,1.25,17.0,2.16,20.5,0.5
55250,41.75,1.09,16.25,2.49,18.0,3.67
55500,42.67,1.7,13.33,5.56,12.0,4.95
55750,36.75,2.49,22.0,2.74,22.75,6.3
56000,29.75,2.17,17.25,4.44,16.75,3.63
56250,31.0,9.67,14.0,5.89,18.67,0.94
56500,32.0,5.66,18.0,3.54,14.0,4.0
56750,38.33,1.7,19.67,1.89,18.25,2.28
57000,42.25,1.48,15.33,2.05,17.25,3.9
57250,36.0,4.24,19.25,3.27,25.75,2.77
57500,32.25,2.28,19.5,2.96,15.25,5.63
57750,34.75,3.03,16.25,4.09,16.75,3.27
58000,36.75,2.28,14.75,7.36,14.5,0.5
58250,39.25,0.43,14.75,5.07,17.25,2.59
58500,41.5,0.5,9.5,2.29,10.25,3.27
58750,39.5,3.77,14.75,4.49,20.25,6.83
59000,33.67,3.3,19.67,3.4,25.5,1.5
59250,32.0,4.85,13.25,5.67,19.25,1.09
59500,31.0,6.48,22.0,1.41,18.0,0.0
59750,37.5,1.12,19.75,2.59,14.25,7.56
