# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.5,0.5,4.33,1.25,12.0,0.0
250,39.5,0.5,7.0,0.0,12.33,0.47
500,39.5,0.5,6.33,2.49,11.75,0.43
750,39.67,0.47,8.75,1.3,12.67,0.47
1000,39.5,0.5,5.0,0.71,11.75,0.43
1250,39.5,0.5,7.5,1.66,11.5,0.5
1500,39.67,0.47,6.25,2.38,9.0,0.0
1750,39.33,0.47,6.33,0.47,9.0,1.87
2000,39.33,0.47,7.33,2.62,11.0,0.71
2250,39.5,0.5,11.0,1.22,11.0,1.0
2500,39.5,0.5,8.0,0.71,10.0,1.22
2750,39.5,0.5,9.25,0.43,7.75,0.43
3000,39.5,0.5,6.67,0.47,8.67,0.47
3250,39.33,0.47,5.0,1.0,9.33,0.47
3500,39.5,0.5,3.75,0.83,10.5,0.5
3750,40.0,1.0,2.33,0.47,10.0,0.82
4000,39.5,0.5,5.0,0.0,9.67,0.47
4250,40.0,0.0,5.75,0.43,10.0,0.0
4500,39.33,0.47,5.0,0.0,9.5,0.5
4750,39.5,0.5,5.25,0.43,9.5,0.5
5000,39.33,0.47,6.0,0.0,9.5,0.5
5250,39.5,0.5,6.0,0.0,8.75,0.43
5500,39.5,0.5,6.25,0.43,8.5,0.5
5750,39.75,0.43,6.25,0.43,8.25,0.43
6000,39.5,0.5,7.25,0.43,8.25,0.43
6250,39.5,0.5,8.0,0.0,8.5,0.5
6500,39.5,0.5,6.75,0.83,8.5,0.5
6750,39.5,0.5,6.0,0.0,8.75,0.43
7000,39.5,0.5,6.25,0.43,8.5,0.5
7250,39.5,0.5,6.75,0.43,8.5,0.5
7500,39.33,0.47,6.67,0.47,8.5,0.5
7750,39.75,0.43,7.0,0.0,8.5,0.5
8000,39.75,0.43,7.0,0.0,8.5,0.5
8250,39.67,0.47,8.33,0.47,8.5,0.5
8500,39.4,0.49,7.6,0.49,8.5,0.76
8750,39.5,0.5,5.75,0.83,11.0,1.22
9000,39.5,0.5,4.0,0.0,11.67,0.47
9250,39.5,0.5,4.75,0.43,12.0,0.0
9500,39.67,0.47,5.0,0.0,12.0,0.0
9750,39.5,0.5,5.25,0.83,11.5,0.5
10000,39.5,0.5,5.5,0.5,11.5,0.5
10250,39.67,0.47,5.25,0.83,11.33,0.47
10500,39.5,0.5,6.5,0.87,10.0,1.0
10750,39.33,0.47,4.0,0.0,10.0,0.0
11000,39.5,0.5,5.75,0.43,9.5,0.87
11250,39.5,0.5,3.75,0.83,9.5,1.12
11500,39.5,0.5,2.75,0.43,9.5,0.5
11750,39.5,0.5,2.0,0.0,9.0,0.0
12000,39.5,0.5,1.25,0.43,9.0,0.0
12250,39.67,0.47,2.75,0.83,10.0,0.82
12500,39.33,0.47,6.5,0.5,9.67,0.47
12750,39.5,0.5,7.75,0.43,9.25,0.43
13000,39.5,0.5,7.5,0.5,9.25,0.83
13250,39.5,0.5,6.25,0.43,9.75,0.43
13500,39.5,0.5,6.5,0.5,10.75,0.43
13750,39.67,0.47,5.5,0.5,11.67,0.47
14000,39.5,0.5,5.25,0.43,11.0,1.0
14250,39.67,0.47,5.5,0.5,11.67,0.47
14500,39.5,0.5,6.0,0.0,11.5,0.5
14750,39.0,0.0,6.0,0.0,11.25,0.43
15000,39.5,0.5,6.5,0.5,11.0,1.0
15250,40.0,0.0,6.67,0.47,11.5,0.5
15500,39.67,0.47,6.5,0.5,11.0,0.82
15750,39.5,0.5,8.0,0.0,10.75,0.83
16000,39.5,0.5,7.5,0.5,11.0,0.71
16250,39.5,0.5,7.25,0.43,11.0,0.71
16500,39.5,0.5,7.0,0.0,11.25,0.83
16750,39.5,0.5,6.25,0.43,11.0,1.0
17000,39.5,0.5,6.0,0.0,11.5,0.5
17250,39.5,0.5,6.0,0.0,10.75,0.43
17500,39.5,0.5,6.0,0.0,11.25,0.83
17750,39.75,0.43,6.75,0.43,11.25,0.83
18000,39.5,0.5,6.25,0.43,11.5,0.5
18250,39.5,0.5,6.25,0.43,11.5,0.5
18500,39.5,0.5,6.0,0.0,10.75,0.43
18750,39.5,0.5,5.67,0.47,11.0,0.82
19000,39.5,0.5,4.0,0.71,11.75,0.43
19250,39.67,0.47,3.0,0.0,12.0,0.0
19500,39.5,0.5,3.75,0.43,12.0,0.0
19750,39.75,0.43,5.5,0.5,11.25,0.83
20000,39.75,0.43,5.5,0.5,11.5,0.5
20250,39.8,0.4,5.0,0.0,11.6,0.49
20500,39.67,0.47,6.0,0.71,11.67,0.47
20750,39.5,0.5,6.0,0.0,11.25,0.83
21000,39.5,0.5,6.0,0.0,11.0,1.0
21250,39.5,0.5,6.0,0.0,11.0,0.71
21500,39.33,0.47,6.67,0.47,11.0,1.0
21750,39.5,0.5,6.5,0.5,11.75,0.43
22000,39.5,0.5,5.5,0.5,12.25,0.43
22250,39.5,0.5,3.5,0.5,12.25,0.43
22500,39.5,0.5,2.0,0.0,12.5,0.5
22750,39.5,0.5,1.0,0.0,12.25,0.43
23000,39.5,0.5,1.0,0.0,12.0,0.0
23250,39.5,0.5,0.0,0.0,12.5,0.5
23500,39.67,0.47,1.25,0.43,12.0,0.0
23750,39.5,0.5,2.5,0.5,12.25,0.43
24000,39.5,0.5,1.5,0.5,12.25,0.43
24250,39.5,0.5,2.0,0.0,12.0,0.0
24500,39.5,0.5,2.67,0.47,11.33,0.47
24750,39.5,0.5,3.0,0.0,11.75,0.43
25000,39.5,0.5,3.5,0.5,11.67,0.47
25250,39.5,0.5,4.75,0.43,11.25,0.83
25500,39.5,0.5,8.0,0.0,11.25,0.83
25750,39.33,0.47,7.67,0.47,11.75,0.43
26000,39.5,0.5,7.75,0.43,11.5,0.5
26250,39.33,0.47,7.33,0.47,11.0,0.71
26500,39.67,0.47,8.5,0.5,11.33,0.47
26750,39.5,0.5,8.0,0.0,10.75,0.83
27000,39.5,0.5,8.5,0.5,10.25,0.43
27250,39.5,0.5,8.67,0.47,10.33,0.47
27500,39.67,0.47,8.75,0.43,11.33,0.47
27750,39.67,0.47,9.0,0.0,10.67,0.47
28000,39.5,0.5,9.0,0.0,10.25,0.43
28250,39.5,0.5,9.0,0.0,10.75,0.83
28500,39.5,0.5,9.0,0.0,10.25,0.83
28750,39.5,0.5,9.0,0.0,10.0,1.22
29000,39.5,0.5,9.67,0.47,10.67,0.47
29250,39.5,0.5,10.0,0.0,10.75,1.3
29500,39.5,0.5,10.0,0.71,10.75,0.43
29750,39.5,0.5,9.0,0.0,10.0,1.0
30000,39.5,0.5,9.0,0.0,11.0,0.71
30250,39.5,0.5,9.0,0.0,11.0,0.71
30500,39.5,0.5,9.0,0.0,11.0,0.71
30750,39.5,0.5,9.0,0.0,11.5,0.5
31000,39.5,0.5,7.33,0.47,11.67,0.47
31250,39.5,0.5,6.25,0.83,11.75,0.43
31500,39.5,0.5,4.75,0.83,12.0,0.0
31750,39.5,0.5,6.0,0.71,12.25,0.43
32000,39.67,0.47,5.25,0.43,12.0,0.0
32250,39.5,0.5,5.5,0.5,12.0,0.0
