# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,33.5,2.87,27.0,1.87,14.75,9.39
250,30.5,4.5,20.67,4.03,17.0,0.82
500,34.25,3.03,15.75,4.92,17.25,2.49
750,42.0,2.55,16.0,2.74,19.75,1.09
1000,42.0,2.83,19.5,2.06,13.75,5.17
1250,36.0,2.12,15.25,3.11,20.75,2.05
1500,31.0,1.41,23.0,1.22,16.0,3.27
1750,35.25,6.87,20.0,4.18,17.25,3.56
2000,34.0,2.83,16.67,4.19,12.75,4.49
2250,34.0,4.06,15.75,3.96,13.5,1.5
2500,43.0,1.58,14.75,0.43,17.5,2.29
2750,40.25,3.03,14.75,2.59,19.0,2.12
3000,32.75,3.9,15.75,4.44,19.25,4.76
3250,28.25,2.77,16.0,1.41,21.33,2.87
3500,35.25,3.27,19.25,6.61,14.8,3.71
3750,37.75,1.48,19.0,2.92,17.75,3.42
4000,43.25,1.09,15.25,1.48,20.25,1.3
4250,39.75,2.49,16.5,3.5,12.67,5.73
4500,29.75,7.56,20.75,3.34,17.5,4.5
4750,35.75,7.15,17.0,5.1,16.67,0.94
5000,38.0,0.82,21.67,0.94,17.33,2.62
5250,40.0,2.83,14.67,1.25,19.5,1.5
5500,44.0,1.22,13.5,3.35,12.0,4.64
5750,33.67,1.7,16.0,1.41,17.0,6.12
6000,27.0,3.56,17.0,0.82,18.25,5.76
6250,34.0,8.75,15.75,5.76,13.75,7.15
6500,35.75,2.95,20.0,1.22,18.75,3.03
6750,43.0,0.82,10.5,3.5,15.75,4.49
7000,43.0,1.22,15.5,1.12,10.5,6.8
7250,35.25,1.92,16.75,1.3,20.25,1.79
7500,27.5,2.69,18.0,1.41,20.75,3.96
7750,33.0,9.25,12.5,5.85,18.75,1.3
8000,34.0,3.39,18.5,1.5,17.0,2.45
8250,35.0,4.0,15.33,4.5,18.67,0.94
8500,42.33,1.8,13.0,3.29,15.2,2.93
8750,34.75,5.45,14.25,2.49,13.33,1.89
9000,23.5,5.77,22.0,1.22,17.5,6.54
9250,34.25,6.94,18.5,5.36,18.5,2.87
9500,37.0,1.22,17.25,2.28,18.5,1.5
9750,40.5,1.5,16.33,5.25,18.33,0.47
10000,42.5,0.87,12.0,6.52,12.75,3.34
10250,36.0,4.24,18.0,2.45,20.5,3.04
10500,20.0,7.45,22.5,1.12,17.5,6.02
10750,35.25,7.46,18.75,3.27,18.25,1.79
11000,35.5,1.5,17.0,3.32,16.5,1.8
11250,40.0,2.83,11.33,3.3,16.5,2.6
11500,42.75,1.48,15.5,0.5,14.5,1.5
11750,35.0,3.54,18.0,2.12,20.25,3.03
12000,25.33,2.62,22.25,1.3,22.33,1.25
12250,31.75,8.93,21.75,2.49,13.75,7.15
12500,36.0,0.0,16.0,1.63,16.0,4.06
12750,35.0,3.74,18.0,4.32,15.5,1.5
13000,38.25,3.27,13.25,3.03,14.75,2.77
13250,40.75,4.55,17.67,0.47,16.0,6.68
13500,31.0,1.22,17.75,3.49,15.75,4.97
13750,29.5,5.94,19.25,1.3,17.33,4.03
14000,37.5,3.64,16.5,4.97,15.25,3.27
14250,36.75,2.49,15.0,3.54,16.25,5.36
14500,41.75,1.09,8.75,4.97,15.0,4.74
14750,32.75,6.1,14.0,2.94,14.0,1.0
15000,26.0,3.74,23.0,1.22,13.0,8.6
15250,37.0,7.79,18.25,5.72,18.0,2.45
15500,36.5,0.5,19.0,0.0,19.5,2.6
15750,27.25,11.39,14.5,4.97,18.0,0.71
16000,41.25,1.48,12.33,3.68,15.25,1.79
16250,36.0,4.24,18.0,0.82,20.25,2.49
16500,27.0,5.61,19.25,1.3,18.5,6.02
16750,33.5,9.5,19.25,2.77,16.33,2.62
17000,34.5,3.84,18.75,2.17,13.75,2.86
17250,39.25,5.45,14.0,4.64,15.75,0.83
17500,42.0,2.12,16.0,1.22,17.5,3.77
17750,33.0,4.3,19.75,2.77,21.0,3.08
18000,27.25,8.01,20.0,3.24,20.0,2.12
18250,36.75,2.28,16.75,2.77,17.25,2.49
18500,37.33,3.68,18.0,2.0,17.0,1.41
18750,43.67,1.25,12.0,2.0,17.33,1.7
19000,38.75,4.44,15.5,1.8,17.25,4.44
19250,30.25,4.6,21.0,0.0,22.25,1.79
19500,32.4,9.11,20.75,2.17,13.5,6.69
19750,36.33,2.49,17.0,5.66,15.0,0.0
20000,31.75,7.26,14.25,6.61,14.67,2.87
20250,43.33,0.94,15.5,1.12,15.0,0.0
20500,33.67,0.94,18.0,2.45,14.0,5.79
20750,26.67,2.05,22.67,1.25,19.5,4.5
21000,36.0,5.52,20.0,5.1,12.0,6.16
21250,36.25,3.27,19.0,1.22,15.0,3.67
21500,33.75,4.49,9.25,7.29,19.75,1.09
21750,40.25,1.92,9.75,1.64,16.75,2.59
22000,41.0,2.92,11.5,2.87,14.75,4.02
22250,33.75,2.49,19.75,2.86,20.0,4.74
22500,25.0,1.73,22.0,1.58,20.0,3.24
22750,34.5,8.02,19.0,3.24,15.25,2.38
23000,34.25,4.26,17.0,1.41,12.33,2.05
23250,37.5,4.5,12.75,4.15,19.0,1.0
23500,40.75,2.77,14.5,0.5,14.5,0.5
23750,34.67,1.89,17.5,2.29,20.67,1.89
24000,29.0,2.0,20.0,1.58,21.25,2.05
24250,29.0,2.35,19.5,3.2,16.5,3.35
24500,36.25,5.85,19.75,3.63,16.25,2.38
24750,35.25,1.3,17.25,2.28,15.33,3.09
25000,39.67,1.25,9.33,2.87,18.0,0.0
25250,43.25,0.83,13.75,1.09,14.0,2.12
25500,35.5,4.15,19.0,0.82,18.75,4.32
25750,28.0,2.45,19.25,1.3,20.25,3.9
26000,34.75,6.61,18.25,3.63,15.67,4.78
26250,37.0,1.22,17.75,3.03,17.5,0.5
26500,39.25,2.17,14.33,4.11,18.0,0.82
26750,43.25,0.83,16.0,4.53,11.5,2.96
27000,33.75,4.92,16.25,1.48,10.75,4.6
27250,26.25,1.92,22.25,1.79,19.0,5.2
27500,32.0,6.16,22.0,4.53,17.0,3.74
27750,36.0,2.16,15.33,9.46,17.0,8.4
28000,37.33,1.25,14.67,3.4,11.75,3.9
28250,42.0,0.71,13.33,1.7,10.0,4.55
28500,39.25,5.36,16.5,1.5,18.0,3.54
28750,31.25,1.79,14.75,4.02,16.5,6.34
29000,26.25,3.11,19.5,1.5,18.75,2.86
29250,36.75,5.36,13.25,3.7,19.67,1.89
29500,35.75,1.79,14.75,5.36,12.5,4.72
29750,39.0,2.12,12.33,2.05,4.0,0.0
30000,39.0,6.96,17.33,1.7,15.5,1.5
30250,31.5,1.5,13.0,5.1,18.0,1.22
30500,31.0,0.71,18.25,0.43,15.25,2.77
30750,36.5,4.15,16.0,2.0,19.5,1.5
31000,38.0,1.41,13.0,6.08,14.0,1.41
31250,35.0,4.0,13.5,1.5,7.5,4.03
31500,41.33,0.94,10.67,5.79,11.33,3.68
31750,36.0,4.24,12.75,3.34,17.75,5.07
32000,31.0,2.92,19.0,1.58,15.0,6.0
32250,35.25,6.38,14.25,2.49,17.67,2.87
32500,34.75,2.38,17.5,5.12,13.5,7.5
32750,39.25,3.7,13.0,4.55,9.0,2.45
33000,44.25,0.43,11.75,2.95,14.75,2.17
33250,35.25,4.44,11.25,1.3,18.75,3.03
33500,30.0,7.07,10.5,4.5,17.0,2.94
33750,37.33,3.68,16.5,4.15,20.0,1.41
34000,35.5,2.06,11.5,6.8,10.0,5.24
34250,41.0,1.0,13.0,2.0,5.5,3.35
34500,44.25,0.83,15.0,0.0,15.5,1.5
34750,35.75,3.9,13.0,3.54,15.25,6.1
35000,29.25,1.92,18.5,2.29,13.25,2.17
35250,37.5,3.35,14.33,1.7,18.0,4.24
35500,35.5,1.5,13.75,7.63,13.5,1.12
35750,41.0,1.41,14.0,0.82,10.5,1.5
36000,43.25,1.09,8.67,2.87,13.5,1.5
36250,33.0,2.16,17.0,2.83,21.33,0.47
36500,31.25,0.83,16.75,2.68,13.75,1.92
36750,36.25,6.3,14.0,2.12,15.5,3.77
37000,34.25,2.38,14.25,6.18,15.0,6.4
37250,38.25,3.27,16.0,0.0,7.0,4.0
37500,42.0,0.71,14.0,0.71,14.75,1.79
37750,37.33,0.94,13.5,2.06,21.33,1.25
38000,29.5,0.5,19.5,0.87,17.75,1.48
38250,35.0,5.48,13.0,2.24,16.75,3.77
38500,34.5,1.5,13.5,5.5,17.0,3.16
38750,39.0,1.87,12.25,1.92,12.25,1.48
39000,42.5,0.87,11.5,2.69,11.75,3.27
39250,36.67,3.3,17.5,4.72,18.0,2.45
39500,30.25,2.17,21.75,0.83,16.0,2.55
39750,34.0,5.89,14.0,2.83,17.75,2.95
40000,36.0,2.12,16.25,4.26,14.5,2.5
40250,39.75,2.28,16.0,0.82,8.67,4.5
40500,40.5,4.39,15.0,1.0,19.0,1.0
40750,32.75,3.27,16.75,1.3,19.5,4.5
41000,26.67,0.47,19.0,2.45,15.67,4.78
41250,36.75,5.8,17.67,2.05,14.5,5.68
41500,34.5,1.5,13.75,3.63,15.0,3.0
41750,41.0,1.41,13.33,1.7,8.25,1.48
42000,43.75,0.43,14.0,2.45,13.25,2.17
42250,33.33,2.05,14.0,2.83,16.25,5.07
42500,29.25,2.49,19.5,1.12,12.25,4.87
42750,34.25,8.84,16.0,1.41,15.33,2.05
43000,34.25,3.03,18.75,2.49,13.0,2.45
43250,40.0,2.92,15.25,3.7,12.0,2.45
43500,40.25,6.02,15.0,0.0,19.67,4.19
43750,31.25,2.49,18.33,1.25,17.0,3.56
44000,28.25,4.6,22.0,1.0,12.75,5.8
44250,39.67,0.47,14.5,2.6,16.67,2.49
44500,33.0,2.16,19.0,0.82,16.75,1.09
44750,35.0,3.08,11.33,5.19,11.5,3.64
45000,42.25,2.17,16.33,0.94,11.0,6.48
45250,37.0,3.24,13.0,1.22,21.0,3.0
45500,31.75,3.96,14.75,1.48,18.5,3.57
45750,35.25,4.66,12.0,4.58,13.5,1.5
46000,33.5,2.87,16.67,6.13,19.33,2.36
46250,35.25,4.15,15.25,2.77,11.25,3.11
46500,43.25,1.3,16.5,1.12,17.33,0.47
46750,37.0,3.67,13.25,1.79,20.25,2.28
47000,30.5,3.35,17.67,1.25,18.33,2.49
47250,31.25,7.66,17.75,3.49,14.75,2.95
47500,36.75,3.27,17.25,2.28,15.0,4.64
47750,33.0,3.56,14.25,3.34,15.33,0.47
48000,42.5,1.5,12.0,5.66,11.67,1.89
48250,39.75,5.76,13.0,5.0,15.25,2.86
48500,30.8,4.58,19.25,0.83,18.0,1.22
48750,35.33,4.11,13.33,2.36,16.25,3.49
49000,36.5,2.06,17.25,1.48,15.5,2.87
49250,39.25,1.79,11.0,2.74,12.25,2.77
49500,43.75,1.3,12.25,3.19,13.75,4.09
49750,35.5,4.15,16.0,3.56,16.67,3.68
50000,30.0,2.12,18.25,1.09,16.25,6.02
50250,35.5,6.5,15.0,2.12,20.33,2.36
50500,35.5,1.5,17.33,5.19,15.33,1.89
50750,41.5,2.18,15.25,2.77,14.75,1.48
51000,38.67,2.49,12.75,3.9,19.33,2.49
51250,34.0,2.83,16.33,1.89,18.25,3.27
51500,30.67,0.47,18.67,2.05,15.75,3.56
51750,36.5,3.5,16.75,1.79,18.75,5.36
52000,34.75,3.42,16.5,3.35,15.25,2.68
52250,42.0,2.12,15.25,1.64,11.0,1.22
52500,41.0,4.69,14.0,1.22,16.25,4.09
52750,31.75,1.3,17.75,2.17,19.0,2.12
53000,31.0,6.6,18.5,3.77,14.0,3.56
53250,36.5,4.97,16.75,2.95,11.5,4.92
53500,35.75,2.17,13.0,1.41,16.25,1.09
53750,42.5,1.12,16.67,3.09,14.5,3.2
54000,40.25,4.21,19.33,3.68,16.33,2.36
54250,32.75,2.86,8.0,2.0,13.67,4.64
54500,30.75,6.76,5.0,2.94,17.25,4.49
54750,33.5,5.59,15.0,8.34,20.5,1.66
55000,37.67,1.25,14.5,2.96,15.33,1.25
55250,42.75,0.83,16.5,7.23,11.75,6.22
55500,39.33,2.05,14.67,4.19,17.0,3.67
55750,31.75,4.26,15.25,3.63,17.33,1.7
56000,36.0,4.64,11.25,3.9,15.75,3.9
56250,36.5,0.87,15.0,4.3,12.75,1.92
56500,36.33,2.87,15.0,2.45,7.67,5.31
56750,40.5,2.6,14.75,2.38,20.67,2.05
57000,29.0,2.92,15.0,5.1,14.0,6.48
57250,33.5,7.43,17.0,1.41,17.0,2.55
57500,34.67,3.3,15.5,4.33,16.0,2.94
57750,36.5,4.03,15.25,0.43,12.75,4.26
58000,43.25,1.09,16.33,3.4,14.0,5.96
58250,33.67,1.7,11.67,2.87,19.5,4.72
58500,27.75,4.92,20.75,0.43,11.75,0.83
58750,35.25,6.83,13.25,4.66,9.5,3.57
59000,33.0,3.67,13.0,3.08,14.25,1.48
59250,39.0,2.12,16.5,1.5,9.0,1.0
59500,39.25,6.53,15.0,4.24,15.33,4.03
59750,31.25,0.83,14.25,5.12,16.67,5.56
