# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,41.75,0.43,4.0,0.82,12.25,0.43
60250,41.5,0.5,2.5,0.5,13.25,0.83
60500,42.0,0.0,4.0,1.41,12.75,0.83
60750,42.0,0.0,3.0,0.71,12.75,0.83
61000,41.75,0.43,5.0,0.71,13.0,0.71
61250,41.5,0.5,5.0,0.0,13.25,0.43
61500,41.75,0.43,3.0,1.41,12.75,0.83
61750,41.5,0.5,2.67,1.7,12.33,0.47
62000,42.0,0.0,2.0,0.71,13.0,0.82
62250,42.0,0.0,4.0,2.16,13.5,1.12
62500,42.0,0.0,6.75,1.92,16.0,2.55
62750,42.0,0.0,14.67,1.25,20.0,1.22
63000,42.5,0.5,14.33,1.7,18.5,2.18
63250,43.5,0.5,17.75,0.43,15.25,1.79
63500,43.25,0.83,11.0,2.74,18.5,2.29
63750,44.25,0.43,15.0,2.12,21.25,0.43
64000,44.5,0.5,15.5,0.87,23.0,1.22
64250,44.0,0.71,15.0,0.0,24.0,0.0
64500,44.0,0.71,15.33,0.47,23.5,0.5
64750,43.5,0.5,14.25,0.83,23.75,0.43
65000,43.5,0.5,15.0,0.71,23.5,0.5
65250,43.67,0.47,12.0,0.0,23.67,0.47
65500,43.33,0.47,12.67,0.94,23.25,0.43
65750,43.75,0.43,13.5,1.5,23.25,0.83
66000,43.5,0.5,12.0,0.0,24.0,0.0
66250,43.5,0.5,15.0,0.71,24.0,0.0
66500,43.5,0.5,13.0,1.0,23.25,0.43
66750,43.5,0.5,13.0,0.82,23.5,0.5
67000,43.5,0.5,14.67,0.47,23.33,0.47
67250,43.5,0.5,14.0,0.82,23.0,0.0
67500,43.5,0.5,12.33,0.47,23.67,0.47
67750,43.5,0.5,12.33,0.47,23.67,0.47
68000,43.47,0.5,13.77,1.19,23.0,0.71
68250,43.5,0.5,12.0,0.0,23.0,0.71
68500,43.25,0.83,12.67,0.47,22.5,0.5
68750,43.5,0.5,13.0,0.82,22.75,0.83
69000,43.5,0.5,13.75,0.43,23.25,0.43
69250,43.5,0.5,13.75,0.83,23.5,0.5
69500,43.5,0.5,15.0,0.0,23.67,0.47
69750,43.25,0.83,14.0,1.22,23.5,0.5
70000,43.33,0.47,12.0,0.0,23.67,0.47
70250,43.5,0.5,13.0,1.22,23.75,0.43
70500,43.5,0.5,12.5,0.5,23.5,0.5
70750,43.0,1.0,12.0,0.0,23.5,0.5
71000,43.0,0.0,12.33,0.47,23.25,0.83
71250,43.25,0.43,12.25,0.43,23.5,0.5
71500,43.5,0.5,13.0,1.41,23.33,0.47
71750,43.5,0.5,15.33,0.47,23.5,0.5
72000,43.25,0.43,15.0,0.0,23.5,0.5
72250,43.5,0.5,15.0,0.0,23.5,0.5
72500,43.25,0.83,15.75,0.83,23.5,0.5
72750,43.25,0.83,16.75,0.43,23.75,0.43
73000,43.25,0.83,14.5,0.5,23.75,0.43
73250,43.25,0.43,14.67,0.47,24.0,0.0
73500,43.5,0.5,14.0,0.71,23.5,0.5
73750,43.0,1.0,12.5,0.5,24.0,0.0
74000,43.0,0.82,12.25,0.43,23.67,0.47
74250,43.5,0.5,13.5,1.5,24.0,0.0
74500,43.33,0.47,15.0,0.0,24.0,0.0
74750,43.25,0.43,13.75,0.43,24.0,0.0
75000,43.25,0.43,13.5,0.5,24.0,0.0
75250,43.25,0.83,13.75,0.43,24.0,0.0
75500,43.5,0.5,13.0,0.0,23.5,0.5
75750,43.5,0.5,13.5,0.5,23.75,0.43
76000,43.5,0.5,12.75,0.43,23.75,0.43
76250,43.25,0.83,13.0,0.71,23.5,0.5
76500,43.25,0.83,12.5,0.5,24.0,0.0
76750,43.5,0.5,12.0,0.0,23.75,0.43
77000,43.67,0.47,13.25,1.3,24.0,0.0
77250,43.0,0.0,15.0,0.0,24.0,0.0
77500,43.0,0.0,15.0,0.0,24.0,0.0
77750,43.18,0.94,10.3,2.0,23.4,0.66
78000,43.25,0.43,11.5,0.87,23.75,0.43
78250,43.5,0.5,13.25,0.83,23.75,0.43
78500,43.5,0.5,14.67,0.47,23.5,0.5
78750,43.33,0.47,14.0,0.0,23.5,0.5
79000,43.0,0.71,13.33,0.47,23.33,0.47
79250,43.5,0.5,15.0,0.0,23.25,0.43
79500,43.5,0.5,14.0,0.0,22.67,0.47
79750,42.75,0.83,15.0,0.0,23.0,0.71
80000,42.75,0.43,15.0,0.0,21.5,0.5
80250,42.75,0.83,14.25,0.83,21.5,0.5
80500,43.33,0.94,14.33,0.47,21.67,0.47
80750,43.0,0.82,14.33,0.47,22.25,0.83
81000,42.67,0.47,14.5,0.5,21.67,0.94
81250,43.0,0.71,12.75,0.83,21.5,0.5
81500,43.5,0.5,14.25,1.3,21.75,0.83
81750,43.5,0.5,14.25,1.3,21.75,0.83
82000,43.25,0.72,15.17,0.37,21.83,0.69
82250,43.25,0.72,15.17,0.37,21.83,0.69
82500,43.0,0.71,15.0,0.0,21.67,0.94
