# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,45.0,0.0,20.33,0.94,17.33,1.7
60250,45.0,0.0,18.75,0.83,22.25,0.43
60500,45.0,0.0,15.75,0.43,22.0,0.82
60750,45.0,0.0,15.25,0.43,22.0,0.71
61000,45.0,0.0,14.5,0.5,22.0,1.22
61250,45.0,0.0,15.0,0.0,23.5,0.5
61500,45.0,0.0,15.67,0.47,23.0,0.71
61750,45.0,0.0,15.25,0.43,23.25,0.43
62000,45.0,0.0,14.75,0.83,22.5,0.5
62250,45.0,0.0,16.0,0.71,22.5,0.5
62500,45.0,0.0,16.67,0.47,22.0,0.82
62750,45.0,0.0,15.67,0.47,22.67,0.47
63000,45.0,0.0,16.0,0.0,22.5,0.5
63250,45.0,0.0,16.0,0.0,22.75,0.83
63500,45.0,0.0,16.75,0.43,23.0,0.82
63750,45.0,0.0,15.25,0.43,24.0,0.0
64000,45.0,0.0,16.67,0.47,23.75,0.43
64250,45.0,0.0,16.25,0.43,23.75,0.43
64500,45.0,0.0,16.0,0.71,23.75,0.43
64750,45.0,0.0,16.0,0.0,23.5,0.5
65000,45.0,0.0,16.33,0.47,23.0,0.71
65250,45.0,0.0,16.5,0.5,22.75,0.83
65500,45.0,0.0,16.75,0.43,23.0,1.0
65750,45.0,0.0,16.25,0.43,23.0,0.71
66000,45.0,0.0,16.75,0.43,23.0,1.0
66250,45.0,0.0,16.25,0.43,22.75,0.83
66500,45.0,0.0,15.33,0.47,23.67,0.47
66750,45.0,0.0,15.0,0.0,24.0,0.0
67000,45.0,0.0,15.0,0.0,24.0,0.0
67250,45.0,0.0,15.0,0.0,24.0,0.0
67500,45.0,0.0,15.0,0.0,24.0,0.0
67750,45.0,0.0,15.0,0.0,24.0,0.0
68000,45.0,0.0,15.67,0.47,23.5,0.5
68250,45.0,0.0,15.75,0.43,23.0,0.71
68500,45.0,0.0,16.0,0.71,23.5,0.87
68750,45.0,0.0,16.5,1.12,24.25,0.43
69000,45.0,0.0,19.0,0.82,23.33,0.47
69250,45.0,0.0,16.75,0.43,21.25,1.09
69500,45.67,0.47,15.5,0.87,16.67,1.25
69750,45.0,0.0,16.25,0.43,12.0,2.16
70000,45.33,0.47,14.67,0.47,4.5,0.5
70250,45.2,0.4,16.2,2.04,12.25,3.11
70500,45.0,0.0,20.67,0.47,18.0,4.3
70750,44.75,0.43,22.75,0.43,25.25,0.83
71000,43.75,0.83,20.5,0.87,25.75,1.3
71250,43.5,0.5,17.5,0.5,24.5,0.5
71500,43.5,0.5,18.0,0.0,25.0,0.71
71750,43.5,0.5,20.0,1.41,27.33,0.47
72000,44.33,0.47,22.5,0.5,25.67,0.47
72250,44.67,0.47,21.67,1.25,22.0,2.92
72500,45.0,0.0,18.67,0.94,20.25,2.49
72750,45.0,0.0,20.75,0.43,20.5,1.8
73000,45.0,0.0,21.0,0.0,17.75,0.83
73250,45.0,0.0,22.25,0.43,21.5,2.18
73500,45.0,0.0,21.33,0.47,24.0,0.0
73750,45.0,0.0,20.75,0.43,22.5,1.12
74000,45.0,0.0,21.0,0.0,20.5,0.87
74250,45.0,0.0,19.5,0.5,21.0,0.0
74500,45.0,0.0,18.25,1.48,19.67,1.25
74750,45.0,0.0,17.0,0.71,18.0,0.0
75000,45.0,0.0,15.5,0.87,18.75,0.83
75250,45.0,0.0,15.0,0.0,18.5,0.5
75500,45.0,0.0,14.75,0.43,18.25,0.43
75750,45.0,0.0,14.5,0.87,18.25,0.43
76000,45.0,0.0,17.0,1.22,18.25,0.43
76250,45.0,0.0,16.25,0.83,18.0,0.0
76500,45.0,0.0,17.25,0.83,17.5,0.5
76750,45.0,0.0,18.5,0.5,17.75,0.43
77000,45.0,0.0,18.0,0.0,18.0,0.0
77250,45.0,0.0,18.0,0.0,17.75,0.43
77500,45.0,0.0,16.5,0.5,18.67,0.47
77750,45.0,0.0,16.25,0.43,18.0,0.0
78000,45.0,0.0,15.25,0.43,18.0,0.0
78250,45.0,0.0,16.0,0.71,18.0,0.0
78500,45.0,0.0,15.33,0.47,18.25,0.43
78750,45.0,0.0,16.0,0.0,18.5,0.5
79000,45.0,0.0,15.25,0.43,18.25,0.43
79250,45.0,0.0,15.75,0.83,18.0,0.0
79500,45.0,0.0,17.5,0.5,18.5,0.87
79750,45.0,0.0,17.75,0.43,20.0,1.22
80000,45.0,0.0,17.67,0.47,20.75,0.43
80250,45.0,0.0,17.25,0.43,20.75,0.43
80500,45.0,0.0,17.33,0.47,20.33,0.47
80750,45.0,0.0,16.5,1.12,21.25,0.43
81000,45.0,0.0,15.0,0.0,23.67,0.47
81250,45.0,0.0,19.25,2.38,22.25,1.3
81500,45.0,0.0,24.0,0.0,21.0,0.0
81750,45.0,0.0,21.25,1.09,17.25,3.11
82000,45.0,0.0,21.0,0.0,13.75,2.17
82250,45.0,0.0,22.75,1.09,16.25,1.3
82500,45.0,0.0,24.0,0.0,18.0,1.41
82750,45.0,0.0,23.75,0.43,20.5,0.87
83000,45.0,0.0,24.0,0.0,20.75,0.43
83250,45.0,0.0,23.25,0.43,21.75,1.3
83500,45.0,0.0,22.0,1.73,17.75,2.05
83750,45.0,0.0,21.0,0.71,20.5,2.18
84000,45.0,0.0,20.33,0.94,23.0,0.82
84250,45.0,0.0,20.25,0.83,23.5,0.5
84500,44.67,0.47,22.0,0.71,23.33,0.47
84750,44.5,0.5,22.25,0.83,19.5,1.5
85000,44.67,0.47,19.75,0.83,19.67,1.25
85250,44.5,0.5,20.0,1.0,21.0,0.71
85500,45.0,0.0,20.25,0.43,22.0,1.0
85750,45.0,0.0,18.33,0.47,18.75,0.83
86000,45.0,0.0,16.0,1.22,16.5,1.12
86250,45.0,0.0,14.75,0.43,21.0,2.12
86500,45.0,0.0,16.75,1.3,23.75,0.43
