# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,33.5,2.5,9.33,3.68,19.67,1.25
60250,40.0,0.82,7.33,3.3,20.5,0.5
60500,41.67,0.47,15.5,0.5,18.25,3.63
60750,38.0,2.12,10.67,3.3,15.25,1.79
61000,33.67,3.3,16.5,1.66,18.0,0.0
61250,36.25,4.82,13.0,3.0,16.0,2.45
61500,37.0,3.39,13.5,2.69,18.5,1.8
61750,41.5,2.18,15.33,0.47,19.0,0.0
62000,43.33,1.25,9.5,4.5,17.0,3.74
62250,31.0,1.22,12.75,2.86,18.25,0.43
62500,31.25,1.3,18.5,0.87,17.25,2.86
62750,36.5,4.03,14.5,0.5,15.0,3.67
63000,38.0,0.82,8.5,1.5,20.0,1.73
63250,42.0,0.0,11.33,2.05,22.0,1.0
63500,39.4,4.18,10.5,4.39,17.67,1.89
63750,35.0,2.12,10.67,2.36,16.25,6.53
64000,30.0,1.63,8.33,4.92,14.5,6.65
64250,34.25,1.79,9.5,4.27,16.0,3.67
64500,39.25,1.64,12.0,3.08,16.25,3.49
64750,43.25,1.79,15.0,2.12,12.25,2.86
65000,35.33,4.78,12.5,2.5,23.0,1.0
65250,34.0,1.41,15.67,1.7,18.67,2.62
65500,34.5,5.17,15.0,2.55,13.25,5.02
65750,38.0,1.22,14.0,2.74,17.5,2.29
66000,42.33,0.47,12.0,2.0,19.25,1.3
66250,42.67,1.7,11.25,5.45,19.33,1.25
66500,32.0,0.82,7.5,3.35,16.75,3.83
66750,31.75,3.27,14.75,1.48,16.0,2.74
67000,33.5,4.15,14.75,4.71,14.25,2.17
67250,40.25,1.09,12.0,0.71,14.0,2.45
67500,42.0,1.22,10.75,2.38,18.25,2.17
67750,35.33,4.78,11.0,1.0,20.0,0.0
68000,30.5,1.5,13.75,1.09,16.0,2.74
68250,29.25,4.66,16.0,4.55,12.0,3.27
68500,36.67,3.3,18.5,2.29,19.33,5.25
68750,42.75,3.34,12.25,2.77,16.25,2.05
69000,34.0,3.74,13.33,1.25,16.0,2.0
69250,33.0,0.0,15.0,2.45,15.0,2.45
69500,35.2,2.23,14.5,2.29,13.2,2.93
69750,28.33,1.7,15.5,1.66,16.0,2.83
70000,40.2,1.6,15.67,2.62,16.6,3.01
70250,43.5,1.5,5.67,3.4,22.0,1.0
70500,34.67,5.25,11.75,4.97,14.0,1.41
70750,33.0,0.0,15.0,2.45,16.0,4.24
71000,34.0,7.35,17.67,3.68,19.0,2.55
71250,36.75,1.3,12.33,1.89,12.67,8.99
71500,41.25,1.3,10.75,1.79,11.0,5.24
71750,42.5,0.87,16.5,2.6,11.5,5.12
72000,36.0,2.24,14.67,2.05,11.33,6.8
72250,32.33,0.47,21.25,2.38,20.0,0.82
72500,34.75,6.46,17.67,2.87,20.25,1.48
72750,38.0,1.22,13.25,3.77,18.5,2.5
73000,42.67,0.94,15.67,0.94,17.75,4.71
73250,39.25,4.71,14.5,2.29,15.0,1.87
73500,33.5,1.5,20.75,1.64,19.0,2.12
73750,33.25,6.22,15.75,5.26,16.0,2.55
74000,35.75,2.28,11.0,1.73,19.0,4.06
74250,41.75,1.79,19.5,1.5,19.25,2.68
74500,40.25,3.19,14.5,2.29,16.75,0.83
74750,33.0,2.12,14.25,3.49,21.0,3.08
75000,32.5,2.18,19.75,2.77,13.75,4.26
75250,31.0,4.69,10.25,4.92,14.5,6.5
75500,39.25,1.09,14.5,4.09,15.5,2.6
75750,38.0,3.67,14.0,2.0,15.5,1.5
76000,31.75,1.64,16.25,4.26,20.0,3.24
76250,32.33,3.3,20.25,3.63,15.33,5.25
76500,30.5,4.33,14.5,2.87,14.75,4.87
76750,38.75,2.17,13.5,3.2,15.0,2.12
77000,35.67,4.03,14.0,2.94,16.75,3.27
77250,34.5,1.5,21.0,2.35,20.75,0.83
77500,32.25,4.44,16.25,5.31,19.67,1.25
77750,34.75,3.49,12.25,5.89,18.0,0.0
78000,40.0,1.22,16.75,5.97,21.25,1.92
78250,43.5,1.5,16.0,6.04,20.0,5.1
78500,34.5,4.5,19.5,2.6,23.5,1.5
78750,33.0,2.12,21.0,2.45,21.67,1.25
79000,30.0,3.67,18.25,4.44,23.25,1.92
79250,39.33,0.47,18.5,3.57,17.0,3.74
79500,44.0,0.71,15.5,2.96,21.25,1.92
79750,36.67,2.62,17.0,1.41,17.25,4.97
80000,34.5,1.5,21.0,3.0,18.0,3.08
80250,31.25,1.3,17.0,5.61,21.5,2.29
80500,27.0,9.49,18.0,3.0,19.67,4.78
80750,42.0,1.41,15.75,1.92,21.25,3.11
81000,42.75,2.49,18.25,3.63,12.75,2.49
81250,36.5,2.29,12.5,4.97,18.25,2.17
81500,35.25,2.17,8.67,4.92,20.67,0.47
81750,32.0,5.0,17.75,6.26,20.0,1.0
82000,41.5,1.12,17.0,0.0,24.5,1.5
82250,44.33,0.47,16.5,3.91,17.0,3.0
82500,36.0,5.52,15.33,2.87,13.5,8.62
82750,33.0,0.0,16.75,2.49,19.25,2.86
83000,34.67,2.05,17.33,4.99,21.0,3.67
83250,35.0,4.24,15.25,4.02,17.0,4.53
83500,41.25,0.83,17.75,2.17,19.25,7.12
83750,41.75,1.79,16.33,3.09,12.0,2.45
84000,37.0,1.58,14.0,5.66,20.5,3.77
84250,35.67,0.47,19.5,2.96,21.0,1.41
84500,35.75,2.49,20.75,3.27,19.0,2.74
84750,40.8,1.6,19.0,2.74,22.6,1.62
85000,43.0,0.0,18.5,1.5,20.33,1.7
85250,34.5,3.64,18.5,3.35,20.5,2.29
85500,32.33,0.94,15.33,2.05,22.0,1.22
85750,33.25,5.21,18.5,2.18,19.75,3.42
86000,38.0,1.41,20.33,3.77,17.75,2.86
86250,43.25,1.48,12.25,4.92,21.0,3.67
86500,42.0,2.12,16.0,1.22,18.5,6.58
86750,35.5,2.18,14.33,1.7,22.25,2.49
87000,35.0,2.74,21.0,1.0,18.67,3.3
87250,37.0,4.64,17.33,5.25,21.0,2.24
87500,43.25,1.09,15.0,2.12,23.5,0.5
87750,45.0,0.0,19.0,1.0,18.5,1.5
88000,36.25,4.92,13.33,1.89,19.5,3.35
88250,33.75,1.3,20.0,1.58,19.75,5.12
88500,36.0,1.87,19.25,3.7,20.0,2.92
