# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,37.67,1.25,17.25,0.83,13.67,6.13
60250,39.75,3.11,9.75,3.96,17.33,3.3
60500,30.33,2.49,13.67,5.79,22.33,0.94
60750,20.75,6.76,11.25,3.96,22.25,4.26
61000,36.25,5.89,11.5,5.68,18.25,3.9
61250,35.0,1.73,17.5,3.91,17.5,2.6
61500,38.25,2.49,17.5,4.97,18.75,4.15
61750,38.5,6.42,20.0,1.22,17.5,5.02
62000,25.0,2.12,14.75,4.02,15.0,4.74
62250,30.75,4.44,15.0,2.45,12.33,4.03
62500,37.67,0.0,16.75,3.27,17.5,3.35
62750,30.0,2.16,19.5,2.6,13.33,3.4
63000,39.25,3.49,11.5,6.5,11.75,4.97
63250,38.0,7.07,15.33,2.05,19.5,1.5
63500,23.5,2.06,15.0,2.12,19.0,4.42
63750,32.75,2.17,11.0,5.83,14.75,2.77
64000,40.0,4.24,21.0,0.82,15.0,2.24
64250,30.67,0.94,18.33,1.25,12.25,6.1
64500,38.5,3.77,12.0,8.04,15.0,3.56
64750,30.5,9.84,14.0,2.74,15.25,6.18
65000,23.25,6.83,15.0,3.54,14.75,5.49
65250,34.5,6.87,16.0,0.82,13.0,0.71
65500,29.0,4.36,14.67,2.49,18.5,2.87
65750,31.5,4.5,16.67,5.44,9.67,3.3
66000,41.0,7.79,14.0,3.94,13.33,2.62
66250,32.75,3.42,16.25,1.79,15.75,2.49
66500,32.0,6.12,13.25,3.56,17.5,1.5
66750,36.0,3.0,12.5,2.5,11.75,6.02
67000,25.33,3.68,11.67,6.8,11.0,4.3
67250,34.0,2.74,18.75,2.86,15.0,1.22
67500,38.25,9.28,16.25,2.86,13.5,1.5
67750,30.25,1.79,18.0,3.08,16.0,4.74
68000,24.25,8.84,20.0,1.0,16.33,2.05
68250,38.75,2.17,15.67,0.94,13.67,1.25
68500,38.0,0.71,14.25,3.56,16.0,2.24
68750,41.25,3.11,14.0,1.0,11.33,3.3
69000,33.5,4.97,14.5,2.6,12.67,3.86
69250,28.25,3.03,15.33,2.05,14.75,2.49
69500,40.0,6.68,15.75,2.49,16.0,6.16
69750,34.5,1.5,16.5,3.35,21.5,0.5
70000,33.67,3.86,11.67,0.47,15.25,2.59
70250,36.75,6.26,15.0,1.41,13.67,4.71
70500,34.5,5.55,18.5,4.61,12.75,1.92
70750,29.75,3.9,17.0,3.54,12.75,4.44
71000,42.0,4.53,13.0,5.43,18.75,2.86
71250,34.75,2.38,14.67,4.71,18.0,2.12
71500,35.5,3.28,18.5,2.5,8.0,7.26
71750,34.0,6.12,14.75,1.09,17.25,3.96
72000,28.25,1.79,16.75,3.03,17.0,5.96
72250,35.0,5.87,19.75,2.38,16.0,3.0
72500,38.25,3.9,15.25,3.56,21.0,0.71
72750,33.75,6.3,17.0,4.55,16.67,3.09
73000,32.25,6.83,16.25,3.96,16.5,4.33
73250,32.67,0.47,17.0,2.45,13.33,0.94
73500,23.0,7.31,14.25,5.54,11.33,7.32
73750,36.0,6.48,13.67,3.09,18.5,2.5
74000,39.25,3.49,19.0,2.55,16.5,3.64
74250,36.5,2.87,14.0,6.56,20.0,2.12
74500,36.25,4.02,15.67,2.62,18.25,2.68
74750,31.25,2.49,17.0,1.0,21.0,2.12
75000,30.5,1.5,14.0,1.41,23.25,2.49
75250,39.75,7.15,15.0,4.12,18.5,1.5
75500,35.0,4.58,19.67,4.03,19.25,1.3
75750,32.5,8.08,17.75,0.43,16.0,4.42
76000,35.75,5.76,19.5,2.06,19.75,2.17
76250,29.25,1.48,14.5,2.69,15.75,2.59
76500,33.0,8.83,16.5,3.35,17.0,1.73
76750,37.25,2.49,14.5,4.5,17.25,2.59
77000,37.5,5.02,13.67,0.94,13.25,5.12
77250,39.25,5.07,16.67,4.99,12.5,1.5
77500,28.5,5.59,16.25,3.83,19.5,6.18
77750,28.0,6.04,12.25,5.89,22.25,1.3
78000,34.75,5.93,13.0,3.61,17.5,2.29
78250,35.5,0.87,15.75,3.34,17.0,0.71
78500,40.25,2.77,18.75,3.9,16.5,4.5
78750,29.67,12.97,10.25,3.83,15.0,5.35
