# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.0,6.48,12.67,0.94,17.67,1.25
250,31.75,2.49,16.25,5.31,17.0,2.24
500,34.0,2.83,16.33,3.4,16.33,1.25
750,38.5,6.06,18.0,2.12,14.25,3.56
1000,28.0,4.06,17.5,1.8,19.5,2.06
1250,32.0,7.65,11.5,3.57,16.0,3.24
1500,41.75,2.17,17.0,2.83,12.5,2.6
1750,38.75,3.27,17.0,1.41,14.75,1.79
2000,40.75,1.48,12.25,2.17,17.5,3.5
2250,30.0,5.61,14.0,4.32,18.0,4.74
2500,25.5,6.18,11.5,5.12,14.33,4.78
2750,36.75,5.36,17.0,1.41,12.0,5.39
3000,34.75,3.49,13.5,1.5,11.33,3.4
3250,35.5,5.94,21.33,0.47,17.67,6.18
3500,37.67,6.6,17.25,3.56,21.67,2.62
3750,30.0,0.0,13.0,3.67,9.67,3.4
4000,29.0,6.53,17.33,1.7,9.25,5.93
4250,38.0,8.31,14.5,4.5,14.5,3.77
4500,35.5,2.18,13.75,1.92,11.75,0.43
4750,38.25,0.83,12.25,1.48,17.25,6.18
5000,38.75,5.54,16.25,2.05,16.75,4.6
5250,28.25,2.38,17.5,3.35,17.5,1.5
5500,27.0,7.65,14.5,3.35,17.0,5.39
5750,36.75,6.5,20.67,2.05,17.5,3.57
6000,31.25,7.08,16.75,1.3,19.5,2.96
6250,35.5,7.76,11.0,3.74,19.0,1.41
6500,36.33,6.18,10.25,5.54,16.25,5.02
6750,27.33,3.4,18.0,3.74,16.5,2.5
7000,31.5,4.03,19.0,2.12,17.75,2.17
7250,34.8,1.94,17.25,1.3,15.6,4.18
7500,37.0,1.41,12.25,7.36,7.67,1.7
7750,40.25,3.27,15.75,1.92,16.25,2.49
8000,29.0,5.1,19.25,1.79,12.33,0.94
8250,24.33,3.68,14.67,4.71,18.5,2.18
8500,39.0,3.54,17.75,3.63,18.75,2.59
8750,35.5,1.5,14.5,4.77,16.0,2.45
9000,34.0,5.24,14.0,3.67,14.5,2.29
9250,35.5,7.3,18.0,2.12,13.5,2.96
9500,34.5,1.5,18.0,1.87,14.0,7.25
9750,27.67,1.89,10.0,2.94,12.75,7.15
10000,36.75,5.76,15.5,4.97,15.75,7.76
10250,31.5,3.64,17.25,7.15,12.25,5.17
10500,35.0,2.12,22.25,1.48,18.0,2.83
10750,37.25,7.26,10.25,2.77,19.0,1.22
11000,33.0,2.12,12.25,3.19,23.0,2.74
11250,34.75,6.02,18.0,2.12,12.75,4.97
11500,44.5,1.8,17.75,3.9,18.25,5.36
11750,38.75,2.77,17.67,2.87,19.67,0.94
12000,32.5,6.18,20.8,1.94,17.75,3.49
12250,30.25,6.72,18.67,0.47,16.0,4.32
12500,31.0,2.16,17.0,2.35,9.0,8.64
12750,34.33,2.36,16.67,2.49,16.0,9.19
13000,36.0,2.45,11.0,7.12,18.75,2.59
13250,33.0,5.79,16.0,4.85,18.75,1.48
13500,37.67,3.68,17.67,2.05,18.75,4.97
13750,31.0,1.41,11.67,3.3,18.0,2.12
14000,21.5,5.68,13.0,4.06,13.5,3.35
14250,34.0,4.58,12.0,3.94,14.0,3.08
14500,36.0,5.61,12.25,4.6,15.25,2.77
14750,32.25,5.36,15.0,3.32,21.25,1.09
15000,36.75,5.67,20.0,1.87,20.25,2.49
15250,36.5,2.87,10.0,5.34,13.0,5.15
15500,28.33,1.89,14.33,4.11,15.5,0.5
15750,33.8,5.11,11.5,3.84,11.5,3.25
16000,33.25,1.64,10.5,5.59,13.75,2.77
16250,34.0,2.35,15.5,2.5,16.0,5.1
16500,35.5,10.71,11.67,1.89,19.0,2.16
16750,29.0,5.34,18.33,3.09,21.0,0.0
17000,28.5,6.18,15.5,4.82,16.5,2.29
17250,40.75,3.27,17.0,1.22,17.0,1.22
17500,37.0,1.41,17.5,3.64,13.67,1.25
17750,39.0,3.0,18.0,2.83,19.0,2.83
18000,36.5,6.8,17.5,2.6,17.5,2.69
18250,34.25,3.34,12.6,5.5,21.0,6.42
18500,30.75,6.18,19.75,1.64,20.0,5.34
18750,37.5,2.6,15.33,2.49,11.0,4.0
19000,33.67,0.94,14.75,2.17,14.0,1.41
19250,33.5,4.09,16.75,2.68,14.0,2.74
19500,36.0,6.53,10.67,5.44,11.0,3.94
19750,32.5,2.29,15.5,2.87,20.75,0.43
20000,23.75,8.38,13.75,2.05,16.5,2.18
20250,37.25,6.72,14.0,4.36,12.5,4.82
20500,31.5,2.69,13.25,1.92,15.25,2.59
20750,39.25,2.77,19.25,2.59,13.25,3.27
21000,40.25,4.44,19.5,1.66,13.5,4.97
21250,32.5,2.87,12.67,6.85,17.33,0.47
21500,35.5,4.72,14.5,3.2,18.0,3.0
21750,40.0,2.35,14.75,3.27,17.0,3.0
22000,36.33,0.47,17.75,3.27,18.0,0.82
22250,36.67,5.56,14.67,2.05,17.25,4.09
22500,39.75,5.36,9.0,1.87,15.0,5.74
22750,28.75,3.03,14.25,3.77,19.25,2.28
23000,26.25,6.26,13.5,6.34,15.25,1.79
23250,38.0,2.45,13.5,2.06,13.5,4.15
23500,34.5,2.6,17.25,1.48,19.67,3.09
23750,36.75,0.83,12.25,4.55,12.75,6.42
24000,32.0,8.92,15.67,3.86,20.0,0.82
24250,27.0,4.24,15.0,2.83,10.0,3.54
24500,37.0,5.05,18.75,1.3,14.75,2.77
24750,37.5,5.68,17.0,5.35,6.33,2.05
25000,32.75,3.34,13.25,2.38,11.5,2.29
25250,36.0,2.45,20.75,2.17,15.33,2.05
25500,29.75,0.43,12.0,2.12,11.67,2.49
25750,25.33,2.36,19.0,1.41,13.25,3.96
26000,31.25,5.85,16.0,5.87,19.0,3.16
26250,35.75,3.9,11.5,6.02,17.25,3.34
26500,33.5,1.5,18.5,2.87,14.25,3.34
26750,37.75,5.07,12.75,3.27,16.75,5.02
27000,35.5,6.18,22.25,1.09,17.5,4.61
27250,24.25,7.36,15.5,3.2,17.25,2.49
27500,37.0,4.58,17.0,2.83,14.0,2.74
27750,33.75,6.02,16.33,3.4,17.0,7.25
28000,29.5,5.55,20.75,5.07,17.0,2.12
28250,43.25,2.77,12.75,6.38,15.0,3.67
28500,33.5,8.67,18.25,3.11,18.75,2.49
28750,31.5,2.96,17.0,2.55,15.0,6.12
29000,38.5,3.91,19.0,4.06,20.0,2.35
29250,38.0,2.45,15.25,8.32,13.75,3.03
29500,39.0,1.87,18.5,2.96,18.33,4.5
29750,40.75,5.67,14.5,0.87,22.5,1.5
30000,42.5,3.77,13.33,4.99,18.0,2.16
30250,42.5,2.29,15.67,3.09,16.67,3.68
30500,45.67,1.7,19.75,1.09,12.0,6.53
30750,36.75,0.83,15.25,2.95,16.5,1.5
31000,33.0,5.61,17.75,1.79,15.5,2.96
31250,38.0,2.83,16.67,2.36,17.75,3.83
31500,28.33,0.94,13.0,3.56,21.0,0.71
31750,32.75,5.36,17.5,3.64,21.0,1.87
32000,37.25,12.07,14.75,5.63,18.5,3.84
32250,31.5,5.32,15.25,0.43,13.0,4.64
32500,29.75,8.1,14.75,4.09,10.5,6.18
32750,37.0,8.22,12.5,2.29,16.75,3.63
33000,29.75,2.49,10.33,2.36,17.25,3.34
33250,32.75,2.49,13.0,3.56,13.33,4.64
33500,37.25,3.27,15.0,3.94,7.25,2.49
33750,30.5,3.28,18.0,3.67,18.25,1.79
34000,36.0,6.71,18.75,2.28,14.25,4.44
34250,36.25,4.55,12.5,6.34,10.75,3.83
34500,29.0,4.24,11.25,3.7,13.0,2.74
34750,32.5,4.03,17.0,2.74,18.5,2.96
35000,33.33,2.05,13.75,6.22,8.33,5.44
35250,35.25,5.45,17.0,1.58,15.33,2.49
35500,38.25,6.83,13.25,3.7,17.5,4.5
35750,33.0,2.94,14.33,5.19,18.33,2.36
36000,23.0,2.83,12.5,6.5,18.0,0.0
36250,27.0,0.0,9.0,0.0,18.0,0.0
36500,38.36,2.31,17.55,2.87,18.58,3.17
36750,38.36,2.31,17.55,2.87,18.58,3.17
37000,35.25,3.9,13.0,6.16,13.0,4.58
37250,30.0,0.71,14.75,4.6,22.0,8.03
37500,33.0,2.12,18.0,3.08,18.25,1.64
37750,36.5,10.97,14.5,5.32,15.75,3.96
38000,36.75,2.49,19.0,2.74,19.25,1.48
38250,38.25,1.3,16.0,4.06,12.25,5.67
38500,32.25,7.4,13.25,4.02,17.25,4.66
38750,26.5,8.17,16.5,1.5,13.25,4.55
39000,33.0,2.45,14.5,2.29,17.33,3.3
39250,39.75,4.92,12.75,2.49,14.75,2.05
39500,35.5,2.87,13.0,3.56,17.33,0.94
39750,38.5,5.41,16.0,1.22,15.0,3.0
40000,33.75,3.9,15.0,3.08,20.0,1.41
40250,30.25,3.49,18.25,2.77,17.25,2.28
40500,40.5,3.91,17.25,1.92,19.5,2.87
40750,35.67,2.05,15.5,3.2,8.67,5.31
41000,38.75,1.79,16.25,3.9,18.75,2.28
41250,37.0,5.87,15.5,3.91,13.0,5.66
41500,35.0,2.94,20.0,2.0,18.0,1.87
41750,33.0,6.48,16.0,2.16,17.5,3.77
42000,39.0,4.74,15.25,5.76,15.0,2.55
42250,38.5,0.5,21.75,2.86,12.5,2.69
42500,32.67,4.71,14.0,1.63,19.0,3.81
42750,37.5,11.72,15.5,1.5,17.25,3.27
43000,29.25,1.79,15.25,2.95,9.67,3.3
43250,27.75,6.18,16.0,3.67,17.5,3.35
43500,40.5,5.02,17.33,3.09,18.0,2.45
43750,33.0,5.79,14.0,3.39,12.25,3.03
