# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,39.0,0.0,4.0,0.0,17.33,0.47
60250,39.0,0.0,5.67,0.94,17.0,1.0
60500,39.0,0.0,6.33,0.47,17.0,1.0
60750,39.33,0.47,6.67,0.94,16.67,0.47
61000,39.25,0.43,6.0,0.0,16.75,0.83
61250,39.5,0.5,6.0,0.0,16.33,0.47
61500,39.33,0.47,6.75,0.43,17.33,0.47
61750,39.2,0.4,6.75,0.83,16.8,0.4
62000,39.0,0.0,6.0,0.0,17.0,0.82
62250,39.67,0.47,3.0,1.22,17.33,0.47
62500,39.33,0.47,4.33,0.47,16.75,1.09
62750,39.5,0.5,2.75,1.3,17.5,0.87
63000,39.0,0.0,4.0,1.63,16.75,1.3
63250,39.0,0.0,3.0,0.0,18.0,0.0
63500,39.5,0.5,5.0,0.83,18.0,0.0
63750,39.25,0.43,6.33,0.47,17.67,0.47
64000,39.5,0.5,4.67,0.47,17.67,0.47
64250,39.5,0.5,4.25,0.43,18.0,0.0
64500,39.5,0.5,4.67,0.47,18.0,0.0
64750,39.5,0.5,5.5,0.5,18.0,0.0
65000,39.67,0.47,5.5,0.5,18.0,0.0
65250,39.33,0.47,6.5,0.5,18.0,0.0
65500,39.33,0.47,5.0,0.0,18.0,0.0
65750,39.5,0.5,5.33,0.47,18.0,0.0
66000,39.5,0.5,4.33,0.47,18.25,0.43
66250,39.25,0.43,5.0,0.71,18.25,0.43
66500,39.25,0.43,4.67,0.47,18.0,0.0
66750,39.33,0.47,4.67,0.47,18.33,0.47
67000,39.5,0.5,3.75,0.43,18.25,0.43
67250,39.0,0.0,3.75,0.43,18.33,0.47
67500,39.5,0.5,4.67,0.47,18.0,0.0
67750,39.6,0.49,4.25,0.43,18.0,0.0
68000,40.0,0.0,4.67,0.47,18.0,0.0
68250,39.25,0.43,5.0,0.0,18.0,0.0
68500,39.5,0.5,5.0,0.0,18.0,0.0
68750,39.5,0.5,5.0,0.0,18.0,0.0
69000,39.67,0.47,4.0,0.0,18.0,0.0
69250,39.5,0.5,4.5,0.5,18.0,0.0
69500,39.25,0.43,4.0,0.0,18.0,0.0
69750,39.0,0.0,2.75,0.43,18.0,0.0
70000,39.5,0.5,2.67,0.47,18.0,0.0
70250,39.67,0.47,2.67,0.94,18.0,0.0
70500,39.33,0.47,2.33,0.47,18.0,0.0
70750,39.0,0.0,1.33,0.47,18.25,0.43
71000,39.25,0.43,2.75,0.43,18.0,0.0
71250,39.67,0.47,3.75,0.43,18.0,0.0
71500,39.25,0.43,4.0,0.71,18.0,0.0
71750,39.25,0.43,4.5,0.5,18.0,0.0
72000,39.0,0.0,4.67,0.47,18.0,0.0
72250,39.5,0.5,5.0,0.0,18.0,0.0
72500,39.25,0.43,5.75,0.43,18.0,0.0
72750,39.25,0.43,5.5,0.5,18.25,0.43
73000,39.5,0.5,5.0,0.0,18.33,0.47
73250,39.0,0.0,4.5,0.5,17.75,0.43
73500,39.0,0.0,4.33,0.47,17.67,0.47
73750,39.67,0.47,4.75,0.43,18.0,0.0
74000,39.25,0.43,6.0,0.71,18.0,0.0
74250,39.33,0.47,6.0,0.0,18.0,0.0
74500,39.0,0.0,4.25,0.43,18.0,0.0
74750,39.33,0.47,4.75,0.43,18.33,0.47
75000,39.5,0.5,4.5,0.87,18.0,0.0
75250,39.0,0.0,5.0,0.0,18.0,0.0
75500,39.0,0.0,3.33,0.47,18.25,0.43
75750,39.33,0.47,4.67,0.47,18.67,0.47
76000,39.67,0.47,5.0,0.0,18.67,0.47
76250,39.5,0.5,5.25,0.43,18.5,0.5
76500,39.0,0.0,5.0,0.0,18.5,0.5
76750,39.25,0.43,3.0,0.82,18.67,0.47
77000,39.25,0.43,4.67,1.25,18.67,0.47
77250,39.33,0.47,7.0,0.71,18.0,0.0
77500,39.33,0.47,8.0,0.0,18.25,0.43
77750,39.0,0.0,7.75,0.43,18.25,0.43
78000,39.67,0.47,7.0,0.0,18.33,0.47
78250,39.67,0.47,6.0,0.0,17.67,0.47
78500,39.25,0.43,6.25,0.43,17.5,0.5
78750,39.33,0.47,6.33,0.47,18.0,0.0
79000,39.2,0.4,5.0,0.89,18.17,0.37
79250,39.25,0.43,4.75,0.43,18.25,0.43
79500,39.33,0.47,5.0,0.71,18.0,0.0
79750,39.0,0.0,4.0,0.0,17.75,0.43
80000,39.5,0.5,4.67,0.47,17.67,0.47
80250,39.25,0.43,5.5,0.5,17.75,0.43
80500,39.67,0.47,4.75,0.43,18.0,0.0
80750,39.33,0.47,5.0,0.0,18.0,0.0
81000,39.0,0.0,5.67,0.94,17.75,0.43
81250,39.0,0.0,5.75,0.43,18.0,0.0
81500,39.25,0.43,6.0,0.82,18.0,0.0
81750,39.0,0.0,6.25,0.83,18.0,0.0
82000,39.25,0.43,6.67,0.47,17.75,0.43
82250,39.33,0.47,5.25,0.83,18.33,0.47
82500,39.5,0.5,5.75,0.83,18.0,0.0
82750,39.25,0.43,7.0,0.0,18.0,0.0
83000,39.5,0.5,7.75,0.43,17.75,0.43
83250,39.25,0.43,7.75,0.43,17.5,0.5
83500,39.0,0.0,8.67,0.47,17.67,0.47
83750,39.0,0.0,8.25,0.83,18.0,0.0
84000,39.5,0.5,6.0,0.82,17.5,0.5
84250,39.5,0.5,4.75,0.43,18.0,0.0
84500,39.5,0.5,4.33,0.47,17.33,0.47
84750,39.0,0.0,4.0,0.0,17.67,0.47
85000,39.25,0.43,4.0,0.71,17.25,0.83
85250,39.5,0.5,3.25,0.43,17.5,0.87
85500,39.25,0.43,3.0,0.0,17.0,1.0
85750,39.5,0.5,2.75,0.43,17.0,0.71
86000,39.5,0.5,2.67,0.47,17.67,0.47
86250,39.67,0.47,2.75,0.43,17.67,0.47
86500,39.25,0.43,4.5,0.5,17.75,0.43
86750,39.5,0.5,3.75,0.43,17.75,0.43
87000,39.0,0.0,3.33,0.47,17.5,0.5
87250,39.25,0.43,4.5,0.5,17.75,0.43
87500,39.33,0.47,6.0,0.0,17.75,0.43
87750,39.33,0.47,5.0,0.82,17.25,0.43
88000,39.5,0.5,5.33,0.47,17.75,0.43
88250,39.5,0.5,2.33,1.25,18.25,0.43
88500,39.25,0.43,3.5,1.12,17.75,0.43
88750,39.25,0.43,3.5,0.5,18.0,0.0
89000,39.5,0.5,4.0,0.0,18.0,0.71
89250,39.5,0.5,4.5,0.5,17.33,0.47
89500,39.5,0.5,5.5,0.5,17.25,0.43
89750,39.67,0.47,5.75,0.43,17.67,0.47
90000,39.33,0.47,6.33,0.47,18.0,0.71
90250,39.25,0.43,6.75,0.43,18.25,0.43
90500,39.25,0.43,6.0,0.0,17.75,0.43
90750,39.5,0.5,6.0,0.82,17.75,0.43
91000,39.25,0.43,6.5,0.5,17.75,0.43
91250,39.5,0.5,6.5,0.5,17.5,0.87
91500,39.5,0.5,7.0,0.0,17.75,0.43
91750,39.5,0.5,7.67,0.47,16.75,0.83
92000,39.5,0.5,5.33,0.47,17.25,0.83
92250,39.25,0.43,2.67,0.94,16.33,0.94
92500,39.25,0.43,2.67,0.47,17.0,0.71
92750,39.25,0.43,3.0,0.0,16.75,0.83
93000,39.5,0.5,1.25,0.43,16.5,0.5
93250,39.33,0.47,1.5,0.5,17.0,0.82
93500,39.5,0.5,4.5,1.66,17.5,0.5
93750,39.33,0.47,10.5,0.5,18.0,0.0
94000,39.67,0.47,7.75,2.17,14.67,0.94
94250,39.25,0.43,11.0,1.22,15.75,1.48
94500,39.0,0.0,11.0,0.0,17.25,0.83
94750,39.5,0.5,11.0,0.0,17.5,0.87
95000,39.5,0.5,11.33,0.47,16.33,0.47
95250,39.33,0.47,11.0,0.0,17.33,0.47
95500,39.33,0.47,10.0,0.0,16.25,0.43
95750,39.5,0.5,11.25,0.43,15.5,0.5
96000,39.5,0.5,9.75,0.83,14.5,0.87
96250,39.5,0.5,9.0,0.0,15.0,0.71
96500,39.5,0.5,9.25,0.43,15.5,0.87
96750,39.5,0.5,9.25,0.43,15.75,0.43
97000,39.5,0.5,8.0,0.71,15.5,0.5
97250,39.5,0.5,9.0,0.82,16.0,0.82
97500,39.25,0.43,9.0,0.0,17.0,1.0
97750,40.0,0.0,6.5,0.5,17.67,0.47
98000,39.33,0.47,7.0,0.0,17.0,0.71
98250,39.5,0.5,7.0,0.0,17.0,0.71
98500,39.5,0.5,6.5,0.87,17.25,0.83
98750,39.25,0.43,6.25,0.43,17.25,0.83
99000,39.25,0.43,6.67,0.47,17.25,0.83
99250,39.5,0.5,6.0,0.0,17.5,0.5
99500,39.5,0.5,5.25,0.83,17.0,0.71
99750,39.5,0.5,3.75,0.43,16.5,0.5
100000,39.25,0.43,5.0,0.71,17.25,0.43
100250,39.5,0.5,4.25,0.43,17.5,0.87
100500,39.5,0.5,6.75,1.09,17.25,0.83
100750,39.25,0.43,8.33,0.47,17.33,0.47
101000,39.25,0.43,8.0,0.0,17.33,0.94
101250,39.25,0.43,7.25,0.43,17.25,0.83
101500,39.5,0.5,6.0,0.0,17.0,0.71
101750,39.5,0.5,6.0,0.0,17.75,0.43
102000,39.67,0.47,6.0,0.0,17.33,0.94
102250,39.25,0.43,5.33,0.47,16.75,0.83
102500,39.33,0.47,5.0,0.0,16.5,0.5
102750,39.5,0.5,4.25,0.43,16.75,0.43
103000,39.5,0.5,2.5,1.12,16.5,0.5
103250,39.5,0.5,2.33,0.47,16.75,0.83
103500,39.5,0.5,3.0,0.0,16.5,0.5
103750,39.5,0.5,4.75,0.43,16.5,0.5
