# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.67,0.47,6.0,0.82,16.0,1.0
250,39.5,0.5,4.5,1.12,17.75,0.43
500,39.67,0.47,4.5,1.12,18.33,0.47
750,39.5,0.5,4.5,2.06,17.5,0.5
1000,39.33,0.47,5.33,0.47,17.0,0.71
1250,39.5,0.5,5.0,2.0,15.0,0.0
1500,39.67,0.47,4.67,2.62,16.67,1.25
1750,39.67,0.47,7.5,1.8,16.67,1.25
2000,39.25,0.43,9.0,0.0,17.0,0.71
2250,39.5,0.5,8.0,0.82,14.75,0.43
2500,39.33,0.47,6.5,3.04,16.33,1.25
2750,39.25,0.43,8.0,0.82,15.33,0.47
3000,39.67,0.47,6.5,1.12,17.0,1.41
3250,39.5,0.5,3.5,0.5,16.0,1.0
3500,39.5,0.5,4.5,2.5,14.33,0.94
3750,39.25,0.43,4.33,1.25,16.25,1.64
4000,39.0,0.0,2.0,0.0,18.25,1.09
4250,39.5,0.5,4.5,1.5,16.5,0.87
4500,39.25,0.43,4.75,1.79,17.0,1.22
4750,39.67,0.47,1.67,0.94,15.67,1.25
5000,39.5,0.5,3.0,0.0,15.5,2.29
5250,39.5,0.5,8.75,0.83,12.5,1.12
5500,39.5,0.5,4.67,3.3,13.75,1.09
5750,39.25,0.43,6.0,3.27,11.25,0.43
6000,39.25,0.43,13.67,1.25,8.33,0.94
6250,39.5,0.5,13.67,0.94,9.5,0.5
6500,39.33,0.47,14.75,0.43,5.0,1.0
6750,40.67,1.25,13.33,1.25,5.67,1.7
7000,41.75,0.43,12.0,0.0,7.25,0.43
7250,47.5,4.33,12.75,1.3,9.75,1.48
7500,56.25,0.83,18.25,0.83,13.5,1.5
7750,51.75,2.17,15.67,3.3,12.33,1.89
8000,52.25,1.92,16.75,2.28,13.0,3.32
8250,53.75,0.43,16.0,0.71,11.0,2.74
8500,53.0,0.71,13.25,1.09,12.75,0.83
8750,54.0,0.0,17.75,0.43,10.25,2.05
9000,53.33,0.47,14.0,2.74,6.67,2.49
9250,50.67,0.47,11.33,0.94,6.75,4.02
9500,49.75,1.09,11.5,2.69,5.5,0.5
9750,46.25,1.09,9.0,5.72,9.75,3.56
10000,44.75,0.43,10.75,3.27,13.75,0.83
10250,48.0,0.0,8.5,3.84,6.75,3.96
10500,47.0,0.71,15.0,0.0,10.25,2.05
10750,45.75,0.83,12.5,0.87,10.75,1.09
11000,45.5,0.5,10.33,1.7,9.25,1.79
11250,45.0,0.0,5.33,2.49,11.67,1.25
11500,45.25,0.43,2.0,1.0,12.67,0.47
11750,45.0,0.0,1.0,0.0,11.75,0.43
12000,45.0,0.0,2.75,1.48,11.0,1.22
12250,44.75,0.43,8.0,1.41,11.0,0.82
12500,44.5,0.5,9.5,0.5,9.75,0.43
12750,43.0,0.71,9.0,0.0,9.25,0.43
13000,42.67,0.47,8.75,0.43,11.33,0.47
13250,42.33,0.47,7.67,0.47,11.75,1.09
13500,42.0,0.0,9.0,0.0,12.5,0.5
13750,42.0,0.0,9.0,0.0,13.0,1.0
14000,42.5,0.5,9.25,0.43,14.0,1.0
14250,42.5,0.5,9.0,0.0,14.33,0.47
14500,42.25,0.43,9.75,0.43,14.25,0.83
14750,42.0,0.0,10.0,0.0,14.0,0.71
15000,42.25,0.43,9.75,0.83,13.5,1.12
15250,42.5,0.5,9.33,0.47,12.33,0.47
15500,42.67,0.47,9.5,0.5,12.0,0.0
15750,42.2,0.4,6.5,0.87,11.8,0.4
16000,42.0,0.0,6.0,0.82,12.33,0.47
16250,42.0,0.0,6.33,0.47,12.0,0.0
16500,42.25,0.43,8.75,0.43,13.25,0.83
16750,42.0,0.0,9.0,0.0,12.5,0.5
17000,42.25,0.43,9.0,0.0,12.0,0.0
17250,42.25,0.43,9.0,0.0,12.0,0.0
17500,42.5,0.5,8.25,0.43,11.25,0.83
17750,42.0,0.0,7.5,0.5,11.0,1.0
18000,42.0,0.0,8.5,0.5,12.0,0.0
18250,42.0,0.0,9.0,0.0,12.0,0.0
18500,42.0,0.0,9.33,0.47,12.0,0.0
18750,42.0,0.0,8.25,0.83,12.25,0.43
19000,42.0,0.0,5.33,1.7,12.67,0.94
19250,42.4,0.49,4.4,2.33,12.0,0.0
19500,42.0,0.0,9.0,0.71,12.25,0.43
19750,42.25,0.43,8.75,2.77,11.5,1.5
20000,42.0,0.0,7.33,1.25,11.75,1.79
20250,42.25,0.43,10.75,1.09,7.25,3.03
20500,42.5,0.5,8.5,1.12,8.25,2.59
20750,42.25,0.43,9.5,0.87,9.0,3.0
21000,42.25,0.43,8.5,1.5,12.0,0.0
21250,42.0,0.0,4.0,1.0,10.67,1.25
21500,42.5,0.5,1.0,0.0,11.75,0.43
21750,42.0,0.0,0.0,0.0,12.75,0.83
22000,42.0,0.0,3.5,1.5,12.0,0.0
22250,42.0,0.0,4.0,1.58,12.25,0.43
22500,42.5,0.5,4.33,0.94,12.5,0.5
22750,42.0,0.0,3.0,0.0,11.25,1.3
23000,42.0,0.0,1.5,0.5,8.67,0.47
23250,42.0,0.0,3.75,1.3,8.75,1.09
23500,42.0,0.0,3.0,0.0,6.5,4.5
