# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,36.25,0.43,15.25,0.43,12.0,0.0
60250,36.25,0.43,15.0,0.0,12.25,0.43
60500,35.25,1.3,15.0,0.0,12.0,0.0
60750,36.0,0.0,15.25,0.43,12.33,0.47
61000,36.0,0.0,15.0,0.0,12.5,0.5
61250,36.0,0.0,15.5,0.5,12.0,0.0
61500,36.0,0.0,15.25,0.43,11.5,0.87
61750,36.0,0.0,16.5,0.5,9.67,0.94
62000,36.0,0.0,17.25,0.43,10.25,0.83
62250,36.0,0.0,16.33,0.47,10.0,0.71
62500,36.0,0.0,14.25,1.3,7.33,1.7
62750,38.0,1.0,11.33,0.47,9.0,0.0
63000,45.5,3.28,9.67,0.47,14.25,1.3
63250,46.25,1.92,5.33,1.25,12.5,1.66
63500,37.5,2.6,2.0,1.0,15.75,3.9
63750,36.75,0.83,7.25,3.03,17.75,0.43
64000,36.5,0.5,11.25,0.43,13.0,1.22
64250,37.0,1.0,12.25,0.43,12.0,0.71
64500,36.75,0.83,12.0,0.0,9.33,1.25
64750,37.33,0.94,14.0,2.12,10.0,1.41
65000,37.33,0.94,19.5,1.12,13.33,0.47
65250,37.0,1.0,19.25,0.83,11.0,0.71
65500,37.0,0.82,11.67,3.4,10.75,1.48
65750,37.25,1.3,10.25,2.05,15.0,2.12
66000,37.25,0.83,11.75,0.43,18.0,0.0
66250,37.0,1.0,8.75,5.12,15.0,1.41
66500,36.25,0.43,13.5,1.12,18.25,2.17
66750,36.75,0.83,6.5,4.5,22.25,0.83
67000,36.75,0.83,7.5,3.5,23.5,0.5
67250,37.0,1.0,12.0,0.0,22.0,0.82
67500,38.0,0.82,6.5,2.5,19.5,0.5
67750,38.5,0.5,10.0,2.45,18.75,0.83
68000,38.25,0.83,9.5,2.87,18.75,0.83
68250,38.0,1.0,8.75,2.77,18.25,0.43
68500,37.25,0.83,12.75,0.43,18.75,0.83
68750,36.67,0.94,13.33,0.47,18.25,0.43
69000,37.0,1.0,14.0,0.0,18.33,0.47
69250,37.0,1.0,13.2,0.4,18.8,0.75
69500,37.0,1.0,12.5,0.5,19.25,0.83
69750,37.25,1.3,11.25,1.3,19.0,1.0
70000,37.0,1.0,4.67,3.86,20.25,0.83
70250,37.0,1.0,0.0,0.0,21.33,0.47
70500,37.25,0.83,0.0,0.0,21.5,0.5
70750,37.33,0.94,1.0,0.0,21.0,0.0
71000,37.0,1.0,4.75,1.92,21.0,0.0
71250,36.67,0.94,8.0,0.82,20.75,0.43
71500,37.0,1.0,7.0,0.0,20.5,0.5
71750,37.0,1.0,5.75,1.3,20.75,0.43
72000,37.0,1.0,2.67,0.94,21.5,0.5
72250,37.0,1.0,4.0,0.71,21.0,0.0
72500,37.25,1.3,4.25,0.43,21.0,0.0
72750,37.75,0.83,4.0,0.0,21.0,0.0
73000,37.25,0.83,4.0,0.82,21.25,0.43
73250,37.25,1.3,5.25,0.83,21.0,0.0
73500,37.0,1.0,4.33,0.47,21.0,0.0
73750,37.25,1.3,2.67,0.47,21.0,0.0
74000,37.0,1.0,1.0,0.0,21.0,0.0
74250,37.25,0.83,1.33,0.47,21.0,0.0
74500,37.75,0.83,2.67,1.7,21.25,0.43
74750,37.0,1.0,4.5,0.5,21.0,0.0
75000,37.25,1.3,5.25,1.09,21.0,0.0
75250,37.0,1.0,4.0,0.0,21.0,0.0
75500,37.25,0.83,5.0,0.0,21.0,0.0
75750,37.0,1.0,5.0,0.0,21.25,0.43
76000,36.5,0.5,10.0,1.41,20.75,0.43
76250,37.75,0.83,17.75,0.43,12.75,3.03
76500,38.0,1.0,13.67,3.4,7.0,0.71
76750,37.67,0.47,9.5,1.5,9.33,0.94
