# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,46.25,0.83,22.5,0.87,19.25,1.92
60250,46.75,0.43,22.25,0.83,19.25,1.09
60500,47.0,0.0,24.0,0.0,22.25,1.09
60750,47.5,0.5,22.5,1.12,23.75,0.43
61000,47.5,0.5,20.75,1.09,22.0,1.22
61250,47.5,0.5,18.0,0.0,24.67,0.94
61500,47.5,0.5,18.6,0.8,24.0,0.0
61750,47.75,0.43,19.0,0.82,24.0,0.0
62000,48.0,0.0,18.0,0.0,24.0,0.0
62250,47.75,0.43,18.0,0.0,24.0,0.0
62500,48.0,0.0,18.75,0.43,24.0,0.0
62750,48.0,0.0,18.75,0.83,24.0,0.0
63000,48.0,0.0,18.5,0.5,25.25,0.83
63250,48.0,0.0,19.25,0.43,25.25,0.83
63500,48.0,0.0,18.67,0.47,25.5,0.5
63750,47.75,0.43,18.25,0.43,25.5,1.12
64000,46.75,1.09,18.0,0.0,24.0,0.71
64250,44.5,1.5,15.75,2.49,21.25,0.43
64500,42.0,0.0,12.75,0.43,20.75,0.43
64750,42.5,0.5,17.75,1.09,20.25,0.83
65000,44.5,0.5,22.5,1.66,18.75,1.3
65250,44.5,0.5,22.25,0.83,21.75,1.3
65500,43.75,0.83,19.0,2.16,22.33,1.25
65750,43.5,0.5,17.5,0.5,24.5,0.87
66000,44.33,0.47,16.0,1.0,24.33,0.47
66250,43.4,0.49,11.25,0.83,24.2,0.4
66500,43.67,0.47,7.33,2.36,24.0,0.0
66750,44.5,0.5,7.75,0.83,25.0,1.0
67000,45.0,0.0,5.0,0.82,24.75,0.83
67250,45.0,0.0,5.0,1.0,24.0,0.0
67500,45.0,0.0,1.5,0.5,24.25,0.43
67750,45.0,0.0,3.0,0.0,24.0,0.0
68000,45.0,0.0,4.5,2.5,24.0,0.0
68250,44.75,0.43,6.0,1.58,24.0,0.0
68500,44.5,0.5,7.0,1.22,24.0,0.0
68750,43.5,0.5,6.33,0.94,24.0,0.0
69000,44.25,0.43,10.0,0.71,24.0,0.0
69250,44.0,0.82,10.75,0.83,23.67,0.47
69500,43.5,0.5,12.0,0.0,22.5,0.5
