# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.33,0.47,23.75,0.43,30.0,0.0
250,44.5,0.5,24.0,0.0,30.25,0.43
500,44.0,0.71,24.0,0.0,30.5,0.5
750,43.0,0.71,21.75,1.3,31.5,1.12
1000,42.75,0.43,25.0,2.24,35.25,1.3
1250,42.25,0.43,28.0,0.71,35.25,1.3
1500,42.0,0.0,27.33,0.47,34.25,1.3
1750,42.0,0.0,27.0,0.71,33.5,0.87
2000,42.0,0.0,27.5,0.5,35.25,1.3
2250,42.0,0.0,24.5,1.5,32.25,1.3
2500,42.5,0.5,20.25,1.09,30.75,0.83
2750,42.25,0.43,23.0,1.73,31.75,0.83
3000,42.75,0.43,24.0,0.0,32.33,0.47
3250,41.0,0.82,19.0,1.58,31.33,0.47
3500,40.5,0.5,20.5,0.5,31.0,0.71
3750,41.0,0.71,20.5,0.5,32.75,0.43
4000,42.0,0.0,21.0,0.82,33.0,0.0
4250,42.5,0.5,22.0,0.71,33.0,0.0
4500,42.0,0.0,23.75,0.43,33.0,0.0
4750,41.5,0.5,23.75,0.43,31.0,0.71
5000,40.5,1.12,19.0,1.87,30.0,0.0
5250,37.0,1.22,13.75,0.43,30.0,0.0
5500,36.0,0.0,14.0,0.82,30.0,0.0
5750,37.2,1.17,11.75,0.43,30.0,0.0
6000,40.0,1.0,18.75,2.49,30.0,0.0
6250,42.75,0.83,24.0,0.0,31.0,0.89
6500,45.0,0.0,24.0,0.0,30.67,0.47
6750,45.0,0.0,24.0,0.0,30.0,0.0
7000,45.0,0.0,24.0,0.0,30.33,0.47
7250,43.25,0.83,24.0,0.0,31.5,0.5
7500,41.33,0.94,22.0,1.63,29.75,0.43
7750,39.0,0.0,12.33,2.49,28.0,0.71
8000,38.6,0.49,3.6,1.96,26.75,0.43
8250,39.0,0.0,3.0,1.41,26.5,0.5
8500,40.0,0.71,11.25,3.03,27.0,0.0
8750,41.67,0.47,21.0,1.63,28.25,0.83
9000,42.6,0.8,24.0,0.0,30.0,0.0
9250,44.0,0.0,24.0,0.0,30.0,0.0
9500,44.5,0.5,23.5,0.5,30.0,0.0
9750,43.75,0.83,23.75,0.43,30.25,0.43
10000,42.75,0.83,24.0,0.0,29.75,0.43
10250,41.25,0.83,19.25,3.03,28.5,0.5
10500,40.0,0.82,7.33,3.68,28.0,1.0
10750,39.2,0.4,8.6,3.2,27.0,0.58
11000,39.25,0.43,8.25,1.92,27.0,0.0
11250,40.0,0.71,11.33,2.49,27.0,0.0
11500,42.0,0.0,20.0,2.24,28.25,0.43
11750,42.75,0.83,24.0,0.0,29.75,0.43
12000,44.25,0.43,24.0,0.0,30.0,0.0
12250,44.5,0.5,23.75,0.43,30.0,0.0
12500,44.25,0.83,24.0,0.0,30.0,0.0
12750,42.67,0.94,24.0,0.0,30.0,0.0
13000,41.25,0.83,19.75,2.59,28.25,1.09
13250,39.67,0.47,10.33,1.25,27.25,0.43
13500,39.0,0.0,12.25,0.83,27.0,0.0
13750,39.0,0.0,11.25,0.43,27.0,0.0
14000,41.5,0.5,16.25,3.7,27.5,0.5
14250,42.0,0.0,23.75,0.43,29.75,0.43
14500,44.0,0.71,24.0,0.0,30.0,0.0
14750,44.5,0.5,24.0,0.0,30.0,0.0
15000,44.0,0.71,24.0,0.0,30.0,0.0
15250,42.5,0.87,23.67,0.47,29.0,0.82
15500,41.25,0.83,15.5,2.87,27.5,0.5
15750,39.75,0.83,15.33,1.7,27.0,0.0
16000,39.0,0.0,18.0,0.0,26.5,0.5
16250,40.0,0.71,14.5,1.66,27.25,0.43
16500,41.5,0.5,16.5,3.2,28.5,0.5
16750,42.33,0.47,24.0,0.0,30.0,0.0
17000,43.67,0.47,24.0,0.0,30.0,0.0
17250,44.6,0.49,24.0,0.0,30.0,0.0
17500,43.5,0.5,24.5,0.5,30.0,0.0
17750,42.0,0.0,21.75,2.49,30.0,0.0
18000,38.33,0.94,9.0,1.63,29.0,1.22
18250,37.0,1.22,11.0,1.0,27.5,0.5
18500,36.25,0.43,11.25,1.3,28.5,0.5
18750,39.0,0.0,11.25,5.21,30.0,0.0
19000,41.75,0.43,23.25,1.3,30.0,0.0
19250,44.25,0.43,23.75,0.43,29.5,0.87
19500,45.0,0.0,24.0,0.0,28.0,0.71
19750,44.75,0.43,23.75,0.43,29.5,0.5
20000,43.25,0.83,23.5,0.87,30.0,0.0
20250,41.0,1.22,23.33,0.94,30.0,0.0
20500,38.0,1.58,15.0,3.32,28.25,0.83
20750,36.33,0.47,8.0,1.22,27.33,0.47
21000,37.5,1.12,11.0,1.22,26.75,0.43
21250,38.0,1.0,12.33,2.05,26.33,0.94
21500,37.33,1.25,14.67,0.47,26.25,0.83
21750,38.0,1.22,10.5,1.5,27.25,1.09
22000,42.25,0.83,21.25,2.17,30.0,0.0
22250,43.0,1.0,24.0,0.0,30.0,0.0
22500,41.25,1.3,20.5,3.35,28.25,1.09
22750,37.75,1.48,11.25,1.3,26.0,1.22
23000,34.5,1.5,15.0,1.41,24.5,0.87
23250,36.0,0.0,16.0,1.22,24.0,0.0
23500,34.5,1.5,15.5,0.5,24.0,0.0
23750,35.5,1.5,16.67,0.47,26.33,0.94
24000,40.0,1.0,17.4,4.8,28.6,0.49
24250,42.25,0.43,24.0,0.0,30.0,0.0
24500,44.0,0.0,24.0,0.0,30.0,0.0
24750,43.25,0.83,24.0,0.0,30.0,0.0
25000,42.0,0.71,23.75,0.43,28.5,1.5
25250,37.75,2.17,12.75,5.97,26.0,0.71
25500,35.75,0.43,14.75,3.11,24.5,0.5
25750,36.33,0.47,18.5,0.5,24.0,0.0
