# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,40.5,2.6,17.25,3.9,15.5,3.28
250,35.5,1.5,19.75,1.3,18.5,3.77
500,35.25,1.3,13.67,6.13,18.5,0.5
750,35.25,3.9,14.75,3.27,21.25,1.79
1000,32.25,2.49,10.67,6.6,15.5,4.39
1250,41.0,1.41,15.0,2.0,14.0,1.63
1500,37.67,6.6,15.0,4.24,14.25,2.49
1750,35.5,1.5,20.75,4.55,16.25,2.86
2000,32.75,2.17,13.5,6.58,12.75,4.32
2250,30.0,3.54,10.0,5.52,15.0,3.0
2500,35.0,1.41,8.75,3.27,15.67,3.3
2750,40.0,1.0,17.5,1.5,10.5,6.42
3000,38.33,1.7,14.33,3.3,16.75,2.49
3250,36.75,0.83,21.0,0.0,17.5,1.8
3500,34.25,3.03,13.0,3.94,13.25,2.95
3750,31.25,3.42,14.75,4.97,17.0,1.73
4000,35.5,3.35,9.5,1.5,16.0,2.83
4250,40.5,1.12,15.0,1.22,15.75,4.76
4500,39.5,3.77,14.0,2.12,18.5,3.77
4750,37.0,1.22,22.5,1.5,18.0,0.0
5000,35.25,2.59,21.25,2.17,9.75,1.48
5250,33.0,5.92,16.75,3.7,14.75,4.6
5500,34.5,3.35,12.0,5.39,12.0,3.24
5750,40.25,2.49,11.25,2.68,14.75,5.54
6000,38.33,2.62,9.67,4.11,20.33,2.05
6250,33.0,2.45,17.33,7.41,18.0,6.52
6500,36.5,0.5,22.25,2.05,11.0,6.44
6750,38.0,2.12,17.0,3.74,16.33,5.25
7000,35.25,3.96,17.67,1.25,15.25,4.55
7250,39.75,2.49,12.5,1.5,15.25,5.07
7500,36.25,2.17,17.0,2.94,18.0,2.16
7750,37.25,1.3,23.0,1.22,18.5,1.8
8000,33.75,2.49,15.5,2.18,8.25,5.12
8250,34.0,3.74,14.67,6.34,16.25,2.68
8500,30.75,4.82,17.33,0.47,15.0,0.71
8750,38.25,1.3,14.25,1.92,10.67,1.25
9000,41.75,0.83,17.5,0.5,13.25,5.58
9250,40.0,3.27,16.5,4.5,17.33,4.5
9500,36.0,2.12,17.25,3.27,20.5,1.5
9750,34.5,1.5,16.25,1.79,10.0,5.52
10000,35.33,3.3,16.5,3.35,17.0,2.16
10250,35.33,2.49,14.67,2.05,10.5,3.2
10500,39.25,2.17,15.67,1.25,14.25,3.9
10750,38.75,3.49,11.0,3.94,19.0,1.58
11000,37.25,1.09,21.25,1.48,16.5,1.8
