# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,42.75,0.83,21.75,0.43,16.0,1.22
60250,42.5,0.5,21.0,0.0,15.75,0.83
60500,42.25,0.43,21.0,0.0,15.25,0.43
60750,42.5,0.5,20.75,0.43,16.0,0.71
61000,42.0,0.0,19.0,0.71,14.25,0.83
61250,42.25,0.43,18.0,0.0,12.25,0.43
61500,42.0,0.0,18.0,0.0,11.5,0.87
61750,42.25,0.43,19.75,0.43,11.75,0.43
62000,42.25,0.43,19.0,0.0,11.0,0.82
62250,42.25,0.43,19.5,0.5,10.0,0.82
62500,42.5,0.5,20.0,0.0,5.0,3.08
62750,42.5,0.5,20.75,0.43,7.75,1.79
63000,42.67,0.47,19.5,0.87,11.33,0.47
63250,42.33,0.47,18.67,0.47,15.0,2.45
63500,42.5,0.5,18.5,0.5,16.0,1.22
63750,42.5,0.5,18.0,0.0,18.25,0.43
64000,42.5,0.5,18.0,0.0,17.0,0.71
64250,42.5,0.5,18.0,0.0,16.67,1.25
64500,42.25,0.43,18.0,0.0,16.75,0.83
64750,42.67,0.47,18.0,0.0,17.67,0.47
65000,42.5,0.5,18.25,0.43,17.0,0.71
65250,42.33,0.47,18.0,0.0,17.25,0.83
65500,42.0,0.0,18.0,0.0,17.25,0.43
65750,42.25,0.43,17.75,0.43,16.5,1.12
66000,42.0,0.0,18.0,0.0,17.5,0.5
66250,42.0,0.0,17.5,0.5,17.5,0.5
66500,42.0,0.0,17.5,0.87,16.25,1.09
66750,42.25,0.43,15.25,0.43,18.0,0.0
67000,42.5,0.5,16.75,0.83,17.75,0.43
67250,42.0,0.0,18.0,0.0,16.33,0.94
67500,42.0,0.0,18.0,0.0,17.25,0.83
67750,42.0,0.0,18.0,0.0,18.0,0.0
68000,42.25,0.43,18.0,0.0,17.25,0.43
68250,42.0,0.0,18.0,0.0,17.5,0.5
68500,42.0,0.0,18.0,0.0,17.75,0.43
68750,42.0,0.0,18.25,0.43,17.75,1.09
69000,42.25,0.43,18.25,0.43,17.75,0.43
69250,42.0,0.0,18.0,0.0,17.75,0.43
69500,42.0,0.0,18.0,0.0,16.75,0.83
69750,42.0,0.0,18.0,0.0,17.5,0.5
70000,42.0,0.0,18.0,0.0,16.75,0.83
70250,42.0,0.0,18.0,0.0,17.0,0.82
70500,42.0,0.0,18.0,0.0,17.5,0.5
70750,42.0,0.0,18.0,0.0,17.5,0.5
71000,42.0,0.0,18.0,0.0,17.25,0.43
71250,42.0,0.0,18.0,0.0,17.0,0.82
71500,42.25,0.43,18.0,0.0,17.25,0.83
71750,42.0,0.0,18.0,0.0,17.25,0.83
72000,42.0,0.0,18.0,0.0,16.5,0.5
72250,42.0,0.0,18.0,0.0,16.5,1.12
72500,42.0,0.0,18.0,0.0,17.5,0.5
72750,42.0,0.0,18.0,0.0,17.75,0.43
73000,42.0,0.0,18.0,0.0,17.0,0.71
73250,42.0,0.0,18.0,0.0,17.25,0.43
73500,42.0,0.0,18.0,0.0,17.0,0.71
73750,42.0,0.0,18.0,0.0,17.25,0.83
74000,42.0,0.0,18.0,0.0,17.25,0.83
74250,42.0,0.0,18.0,0.0,16.33,0.47
74500,42.25,0.43,18.25,0.43,16.0,0.71
74750,42.0,0.0,18.5,0.5,15.0,0.0
75000,42.0,0.0,18.25,0.43,16.5,1.5
75250,42.0,0.0,18.0,0.0,16.0,1.0
75500,42.0,0.0,18.0,0.0,16.5,1.12
75750,42.0,0.0,18.0,0.0,17.0,1.0
76000,42.0,0.0,18.0,0.0,16.0,0.71
76250,42.0,0.0,18.0,0.0,16.0,0.71
76500,42.0,0.0,18.0,0.0,15.75,0.83
76750,42.0,0.0,18.0,0.0,16.0,1.0
77000,42.0,0.0,18.0,0.0,16.0,0.71
77250,42.0,0.0,18.25,0.43,16.25,1.09
77500,42.25,0.43,18.25,0.43,16.25,0.83
77750,42.0,0.0,18.0,0.0,16.0,0.71
78000,42.0,0.0,18.0,0.0,17.0,0.82
78250,42.0,0.0,18.0,0.0,17.25,0.83
78500,42.0,0.0,18.0,0.0,17.5,0.87
78750,42.25,0.43,18.0,0.0,17.5,0.87
79000,42.0,0.0,18.0,0.0,16.75,1.09
79250,42.25,0.43,18.0,0.0,17.5,0.5
79500,42.0,0.0,18.0,0.0,16.33,0.47
79750,42.0,0.0,18.0,0.0,17.5,0.87
80000,42.0,0.0,18.0,0.0,17.5,0.87
80250,42.33,0.47,18.33,0.47,16.5,0.87
80500,42.0,0.0,18.0,0.0,16.25,0.83
80750,42.25,0.43,18.75,0.43,16.5,0.87
81000,42.0,0.0,18.67,0.47,17.0,0.82
81250,42.0,0.0,18.67,0.47,17.0,0.82
81500,42.07,0.26,18.0,0.0,16.43,0.82
81750,42.07,0.26,18.0,0.0,16.43,0.82
82000,42.0,0.0,18.5,0.5,15.33,0.47
82250,42.0,0.0,18.33,0.47,16.75,1.09
82500,42.0,0.0,20.0,0.82,18.0,0.0
82750,42.0,0.0,21.0,0.0,20.25,1.3
83000,42.0,0.0,21.25,0.43,19.75,1.3
83250,42.0,0.0,21.0,0.0,19.25,0.83
83500,42.0,0.0,21.0,0.0,18.25,0.43
83750,42.25,0.43,19.75,0.83,19.25,1.3
84000,42.25,0.43,20.75,0.43,21.0,0.0
84250,42.0,0.0,21.0,0.0,21.0,0.0
84500,42.0,0.0,21.0,0.0,20.67,0.47
84750,42.0,0.0,21.0,0.0,21.0,0.0
85000,42.0,0.0,21.0,0.0,21.0,0.0
85250,42.0,0.0,21.0,0.0,21.0,0.0
85500,42.0,0.0,21.0,0.0,19.67,0.94
85750,42.0,0.0,21.0,0.0,18.5,0.5
86000,42.0,0.0,21.0,0.0,19.5,0.5
86250,42.0,0.0,21.0,0.0,20.0,0.71
86500,42.0,0.0,19.5,0.5,19.0,0.71
86750,42.0,0.0,20.75,0.43,20.0,1.0
87000,42.0,0.0,21.0,0.0,20.75,0.43
87250,42.0,0.0,22.0,0.71,19.33,1.25
87500,42.25,0.43,21.33,0.47,20.67,0.47
87750,42.0,0.0,21.0,0.0,20.75,0.43
88000,42.0,0.0,21.0,0.0,21.0,0.0
88250,42.0,0.0,21.67,0.47,19.67,1.89
88500,42.0,0.0,22.25,0.43,19.5,0.87
88750,42.0,0.0,21.0,0.0,19.75,0.83
89000,42.0,0.0,20.75,0.43,20.33,0.47
89250,42.0,0.0,20.0,0.0,18.33,0.47
89500,42.0,0.0,21.0,0.0,20.0,1.22
89750,42.0,0.0,21.5,0.5,20.25,0.83
90000,42.0,0.0,21.75,0.43,19.75,1.09
90250,42.0,0.0,22.25,0.43,18.25,0.43
90500,42.0,0.0,21.5,0.5,18.5,0.5
90750,42.0,0.0,21.25,0.43,19.0,0.71
91000,42.0,0.0,21.0,0.0,18.67,0.47
91250,42.0,0.0,21.0,0.0,19.25,0.43
91500,42.0,0.0,20.5,0.5,17.5,0.5
