# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,45.0,0.0,13.75,0.83,15.25,0.83
60250,45.25,0.43,13.5,1.5,15.0,0.0
60500,45.0,0.0,15.0,0.0,15.75,0.83
60750,45.0,0.0,15.0,0.0,13.33,1.25
61000,45.0,0.0,15.0,0.0,14.67,0.47
61250,45.5,0.5,15.0,0.0,14.25,0.43
61500,45.5,0.5,15.25,0.43,13.0,0.71
61750,45.4,0.49,14.75,0.43,12.6,0.8
62000,45.67,0.47,13.0,0.71,12.0,0.0
62250,45.67,0.47,14.67,0.47,11.75,0.43
62500,46.25,0.83,12.75,0.43,9.75,0.83
62750,46.25,0.83,14.0,1.22,11.5,1.8
63000,45.5,0.5,15.25,0.43,14.75,1.09
63250,45.5,0.5,15.0,0.0,12.75,0.83
63500,45.5,0.5,15.0,0.0,12.25,0.43
63750,45.5,0.5,15.0,0.0,15.25,2.17
64000,45.25,0.43,15.5,0.87,17.75,1.09
64250,45.25,0.43,16.75,0.83,18.0,0.0
64500,45.25,0.43,17.75,0.43,18.0,0.0
64750,45.25,0.43,16.75,0.83,15.75,0.83
65000,45.25,0.43,16.75,1.3,15.5,0.5
65250,45.5,0.5,16.25,1.3,15.5,0.5
65500,45.25,0.43,16.5,1.12,16.0,0.0
65750,45.25,0.43,17.67,0.47,15.33,1.25
66000,45.0,0.0,18.33,0.47,16.33,0.47
66250,45.25,0.43,17.0,0.71,16.25,0.83
66500,45.67,0.47,15.0,0.0,18.0,0.0
66750,45.0,0.0,15.33,0.47,18.25,0.43
67000,45.25,0.43,15.0,0.0,18.25,0.43
67250,45.33,0.47,17.0,0.82,18.25,0.43
67500,45.5,0.5,17.0,0.71,17.0,1.22
67750,45.25,0.43,16.75,0.83,17.25,0.43
68000,45.75,0.43,17.5,0.87,16.0,0.71
68250,45.5,0.5,16.33,0.47,16.0,0.0
68500,45.5,0.5,17.67,0.47,16.0,0.82
68750,45.25,0.43,17.75,0.43,16.75,1.3
69000,45.0,0.0,15.75,0.83,17.0,0.82
69250,45.0,0.0,15.67,0.94,16.5,0.5
69500,45.0,0.0,18.0,0.0,16.5,1.12
69750,45.0,0.0,17.5,0.5,17.75,0.43
70000,45.0,0.0,17.75,0.43,17.25,0.43
70250,45.5,0.5,16.25,0.43,17.0,0.71
70500,45.5,0.5,16.5,0.87,17.0,1.22
70750,45.5,0.5,17.0,0.71,16.5,1.12
71000,45.33,0.47,18.0,0.0,15.75,0.43
71250,45.25,0.43,17.5,0.5,16.0,1.22
71500,45.0,0.0,16.67,1.25,16.33,0.47
71750,45.25,0.43,14.5,0.5,16.33,0.47
72000,45.0,0.0,14.5,0.5,16.5,0.5
72250,45.0,0.0,12.5,0.87,15.75,1.64
72500,45.0,0.0,11.0,2.55,12.67,0.94
