# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,39.67,0.47,5.25,0.43,12.67,0.47
60250,39.67,0.47,4.75,0.43,12.33,0.47
60500,39.25,0.43,6.25,1.09,12.0,0.0
60750,39.25,0.43,8.75,0.43,12.0,0.0
61000,39.25,0.43,9.0,0.0,11.75,0.43
61250,39.5,0.5,8.33,0.47,12.0,0.0
61500,39.5,0.5,8.0,0.0,12.0,0.0
61750,39.0,0.0,6.5,1.12,12.75,1.3
62000,39.5,0.5,7.75,1.3,13.5,1.12
62250,39.25,0.43,11.25,0.43,11.75,0.43
62500,39.67,0.47,11.33,0.47,11.0,1.0
62750,39.33,0.47,12.0,0.0,11.67,0.47
63000,39.5,0.5,11.5,0.5,12.0,0.0
63250,39.5,0.5,9.75,0.43,12.25,0.43
63500,39.33,0.47,9.0,0.0,12.5,0.5
63750,39.25,0.43,9.33,0.47,12.0,0.0
64000,39.25,0.43,10.0,0.0,12.0,0.0
64250,39.25,0.43,11.25,0.43,12.0,0.0
64500,39.67,0.47,12.0,0.0,11.67,0.47
64750,39.25,0.43,11.75,0.43,11.5,0.5
65000,39.5,0.5,12.0,0.0,11.5,0.5
65250,39.25,0.43,11.75,0.43,12.0,0.0
65500,39.33,0.47,10.25,0.83,10.67,1.25
65750,39.5,0.5,10.75,0.43,10.25,1.09
66000,39.67,0.47,10.75,0.43,11.0,0.82
66250,39.25,0.43,11.0,0.0,11.0,0.71
66500,39.5,0.5,10.67,0.47,10.0,0.82
66750,39.67,0.47,11.25,0.83,10.33,0.94
67000,39.25,0.43,11.25,0.43,10.5,1.12
67250,39.5,0.5,11.25,0.43,11.0,0.71
67500,39.25,0.43,11.25,0.43,11.25,0.83
67750,39.67,0.47,12.0,0.0,12.0,0.0
68000,39.67,0.47,12.0,0.0,12.0,0.0
68250,39.5,0.5,11.75,0.43,12.5,0.87
68500,39.5,0.5,12.0,0.0,12.5,0.5
68750,39.5,0.5,12.0,0.0,13.0,1.0
69000,39.67,0.47,11.75,0.43,13.33,0.94
69250,39.5,0.5,10.5,0.87,12.25,0.43
69500,39.67,0.47,9.5,0.5,12.0,0.0
69750,39.67,0.47,9.0,0.0,12.33,0.47
70000,39.5,0.5,10.0,0.0,12.0,0.0
