# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,24.5,0.5,15.5,0.87,26.0,2.74
250,25.0,0.0,13.5,3.64,33.5,2.6
500,26.0,0.71,14.25,3.9,18.5,13.61
750,24.33,0.47,15.67,2.62,25.5,3.64
1000,23.5,0.87,16.25,1.3,23.0,1.22
1250,23.5,0.5,17.75,0.43,22.5,1.5
1500,21.75,0.83,16.75,0.43,21.75,6.65
1750,21.75,0.43,14.0,2.55,24.25,5.76
2000,21.25,0.43,17.5,1.5,18.25,2.17
2250,21.25,0.43,19.5,2.06,21.5,2.06
2500,21.0,0.0,19.75,0.43,18.25,0.83
2750,21.25,0.43,17.5,1.8,20.75,4.44
3000,23.0,0.71,16.25,1.79,23.25,2.49
3250,23.25,0.43,18.0,0.0,22.0,0.71
3500,23.75,0.43,18.0,0.0,21.0,0.0
3750,24.0,0.0,18.0,0.0,20.75,0.43
4000,24.0,0.0,18.0,0.0,21.4,0.49
4250,24.0,0.0,18.0,0.0,21.0,0.82
4500,24.0,0.0,14.25,1.92,24.67,1.7
4750,23.6,0.49,16.25,2.49,30.2,0.4
5000,23.67,0.47,12.0,0.71,28.0,1.41
5250,23.33,0.47,12.33,0.47,29.75,0.43
5500,24.0,0.0,13.0,0.71,29.75,0.43
5750,24.0,0.0,14.75,0.43,29.0,0.71
6000,24.0,0.0,13.75,0.83,30.0,0.0
6250,24.0,0.0,12.25,0.43,29.5,0.5
6500,24.0,0.0,11.25,0.43,28.0,0.71
6750,24.25,0.43,11.75,0.43,26.25,3.03
7000,24.25,0.43,16.33,0.47,21.33,0.47
7250,24.25,0.43,12.25,0.43,28.0,2.74
7500,24.33,0.47,12.75,1.09,23.0,1.41
7750,24.0,0.0,14.33,0.47,27.0,0.0
8000,24.75,0.83,14.5,1.5,27.25,1.09
8250,25.5,0.5,11.75,1.09,27.75,1.92
8500,25.75,0.43,14.75,0.43,18.0,3.74
8750,25.5,0.5,15.0,1.41,19.5,2.69
9000,25.25,0.83,18.0,0.0,22.5,1.12
9250,25.5,0.5,16.75,1.3,18.0,2.12
9500,25.75,0.43,17.33,0.94,19.67,2.36
9750,24.75,0.43,13.75,1.3,26.0,1.58
10000,25.0,0.82,13.5,1.5,29.67,0.47
10250,26.0,1.0,13.0,1.0,29.33,1.7
10500,25.8,0.4,6.4,3.83,32.5,2.06
10750,25.5,0.5,13.0,1.22,31.0,3.67
11000,26.0,0.82,13.0,0.82,29.25,3.34
11250,25.5,1.12,8.75,3.34,25.5,1.5
11500,25.75,0.43,7.25,0.83,20.75,6.02
11750,25.0,0.0,7.33,3.4,18.5,4.15
12000,24.5,0.5,12.25,0.43,27.0,1.22
12250,24.5,0.5,12.0,0.0,30.0,0.0
12500,24.25,0.43,12.75,0.43,30.25,0.43
12750,24.25,0.43,13.75,0.43,30.75,0.43
13000,24.0,0.0,13.75,0.43,31.75,0.43
13250,24.0,0.0,14.0,0.0,32.0,0.0
13500,24.0,0.0,14.5,0.5,31.33,0.94
13750,24.0,0.0,13.67,0.47,27.0,2.12
14000,24.0,0.0,14.25,0.43,25.5,1.5
14250,24.75,0.83,15.75,0.43,17.75,2.05
14500,24.5,0.5,16.0,0.71,24.0,4.24
14750,24.25,0.43,7.75,5.89,25.5,3.64
15000,24.25,0.43,13.0,1.22,26.5,0.5
15250,25.25,0.83,11.75,0.83,30.5,1.12
15500,26.0,0.71,9.25,1.64,29.25,0.83
15750,25.25,0.83,12.33,2.62,27.33,2.05
16000,24.0,0.0,15.25,0.43,29.0,0.82
16250,24.75,0.43,13.0,0.71,28.75,2.05
16500,25.25,0.43,14.25,1.3,29.75,1.48
16750,24.5,0.5,14.0,0.71,31.25,1.09
17000,24.5,0.5,12.75,0.83,28.75,5.07
17250,24.5,0.5,14.25,0.83,17.75,1.92
17500,24.67,0.47,14.67,0.47,21.5,1.12
17750,24.75,0.43,13.0,0.0,22.0,1.0
18000,24.5,0.5,12.5,0.5,21.25,0.43
18250,24.5,0.5,12.0,0.0,20.25,0.83
18500,24.0,0.71,13.0,1.22,27.0,7.04
18750,24.0,0.0,14.75,1.09,32.5,2.87
19000,23.75,0.43,13.0,0.0,30.75,0.43
19250,24.25,0.43,13.25,0.83,25.75,8.55
19500,24.25,0.43,11.75,0.43,19.75,3.34
19750,24.25,0.43,12.0,0.0,14.5,2.29
20000,24.75,0.83,12.0,0.0,12.67,0.47
20250,25.33,0.47,12.0,0.0,14.33,2.62
20500,25.5,0.5,11.5,0.5,12.5,1.5
20750,25.33,0.47,11.25,0.43,11.0,0.82
21000,25.67,0.47,10.33,0.47,9.0,1.0
21250,25.75,0.43,10.0,0.0,9.0,0.71
21500,25.5,0.5,10.0,0.0,9.75,1.3
21750,25.25,0.83,10.0,0.0,12.25,0.83
22000,25.5,0.5,10.0,0.0,11.75,1.09
22250,25.5,0.5,10.0,0.0,15.0,1.41
22500,25.25,0.43,10.0,0.0,18.0,1.0
22750,25.5,0.5,9.75,0.43,20.5,0.5
23000,25.5,0.5,9.5,0.5,20.67,0.47
23250,25.4,0.49,10.0,0.0,17.5,1.12
23500,25.67,0.47,9.33,0.47,14.5,1.12
23750,25.5,0.5,9.67,0.47,14.75,0.83
24000,25.75,0.43,9.0,0.71,13.25,0.43
24250,26.0,0.0,8.25,0.43,14.0,1.0
24500,26.25,0.43,8.0,0.0,14.0,1.0
24750,26.25,0.43,7.75,0.43,13.75,0.83
25000,26.25,0.43,8.0,0.71,14.0,0.71
25250,25.75,0.43,8.0,0.0,15.0,0.71
25500,25.5,0.5,7.0,0.0,14.67,0.94
25750,26.0,0.0,7.25,0.43,16.75,0.43
26000,25.67,0.47,8.0,0.0,19.0,0.82
26250,25.5,0.5,8.0,0.0,18.5,0.5
26500,25.5,0.5,8.25,0.43,18.5,0.5
26750,24.5,0.5,8.0,0.0,18.75,1.09
27000,24.75,0.43,7.75,0.43,17.5,1.12
27250,25.67,0.47,7.33,0.47,12.75,0.83
27500,24.75,0.43,8.0,0.0,13.75,1.3
27750,24.75,0.43,8.25,0.43,11.5,1.5
28000,25.5,0.5,7.5,0.5,14.5,2.6
28250,25.5,0.5,8.75,1.09,21.75,1.48
28500,25.75,0.83,9.0,0.0,21.75,0.83
28750,26.25,0.43,7.33,0.47,19.5,0.5
29000,26.0,0.0,7.0,0.0,18.0,0.71
29250,26.25,0.43,7.5,0.5,17.0,1.87
29500,26.5,0.5,2.75,1.92,21.25,1.09
29750,26.5,0.5,3.0,0.0,21.33,0.47
30000,27.0,0.0,5.5,0.5,22.67,0.47
30250,27.0,0.0,6.0,0.0,21.25,0.43
30500,27.0,0.0,6.25,0.43,21.25,0.43
30750,27.0,0.0,6.67,0.47,21.75,0.83
31000,27.0,0.0,7.25,0.43,21.5,0.5
31250,27.0,0.0,6.5,0.5,20.75,0.43
31500,26.5,0.5,4.5,0.5,25.25,3.03
31750,25.5,0.5,6.0,2.12,28.5,2.6
32000,24.5,0.5,12.75,1.92,28.5,2.6
32250,23.75,0.43,16.5,0.5,30.0,0.0
32500,23.5,0.5,17.5,0.5,29.75,0.43
32750,24.75,0.83,19.75,1.09,29.75,0.43
33000,26.5,0.5,20.5,0.5,28.0,1.0
33250,27.25,0.43,21.2,0.4,24.6,0.8
33500,22.75,1.92,21.0,0.0,29.75,2.17
33750,24.75,6.5,17.0,3.74,31.0,1.41
34000,39.33,0.47,15.5,6.1,27.33,2.05
34250,41.75,3.83,25.75,2.28,27.0,1.41
