# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,39.75,1.92,15.0,2.55,16.0,2.45
60250,44.0,0.71,17.25,3.27,12.25,3.49
60500,40.0,4.06,15.5,2.87,16.5,8.56
60750,33.75,1.3,19.25,3.34,19.5,2.69
61000,33.0,4.06,17.25,1.48,16.75,2.38
61250,32.75,5.12,15.0,3.54,15.0,3.67
61500,38.5,1.5,13.0,2.55,11.75,2.59
61750,42.75,1.3,13.5,2.69,15.5,2.5
62000,38.75,5.36,9.67,6.34,19.0,4.08
62250,32.33,0.47,20.0,3.0,23.0,0.0
62500,35.5,3.57,16.67,4.19,18.33,2.36
62750,34.67,3.4,15.5,2.18,12.0,0.0
63000,41.0,1.22,18.75,1.92,13.5,4.72
63250,43.25,1.3,16.5,3.64,17.25,3.27
63500,34.33,2.36,16.33,2.36,11.75,7.05
63750,32.33,3.3,16.25,3.27,19.67,0.94
64000,34.25,3.27,16.0,3.0,12.25,7.85
64250,34.0,3.67,15.25,4.21,15.0,3.08
64500,39.25,1.09,16.25,1.92,15.75,1.79
64750,43.25,1.3,14.25,8.1,15.5,3.84
65000,35.5,4.15,16.25,4.15,21.0,2.24
65250,31.75,2.95,18.5,2.29,15.0,5.96
65500,34.5,5.41,14.33,0.94,15.33,2.05
65750,37.67,1.7,14.5,3.5,14.0,3.27
66000,43.33,1.25,17.5,6.02,21.0,2.16
66250,41.0,1.41,18.0,3.56,16.0,1.22
66500,34.5,2.6,17.25,3.27,15.0,2.12
66750,30.25,6.46,17.5,4.97,15.33,1.25
67000,35.0,4.06,21.25,1.09,16.75,2.59
67250,39.33,1.7,16.67,0.94,12.5,2.29
67500,42.75,0.83,17.75,3.42,13.25,4.71
67750,35.75,2.95,17.5,3.35,20.5,3.91
68000,30.5,6.42,17.5,4.97,14.0,6.12
68250,36.5,2.87,13.0,1.0,16.67,1.25
68500,36.75,2.49,15.0,4.64,12.25,7.5
68750,42.0,1.87,18.25,1.92,12.75,4.92
69000,36.25,3.7,14.25,1.48,16.75,2.17
69250,27.0,2.16,19.0,2.55,17.0,1.41
69500,35.0,5.1,11.75,4.15,17.0,1.41
69750,39.5,0.5,13.75,3.34,15.5,1.5
70000,42.25,1.09,17.25,1.09,13.75,2.95
70250,36.25,5.45,14.67,4.71,15.33,4.5
70500,35.0,1.41,16.67,1.25,23.0,1.22
70750,32.25,5.26,19.67,1.89,17.0,3.56
71000,37.25,3.03,15.75,2.28,16.75,2.17
71250,40.75,1.3,14.25,2.49,15.5,2.5
71500,43.75,1.3,12.0,2.45,16.5,2.06
71750,37.0,3.67,10.0,3.67,14.25,5.26
72000,31.75,2.49,16.0,1.41,19.0,3.27
72250,33.0,2.94,17.33,3.3,14.25,2.49
72500,33.75,5.67,12.75,3.96,16.25,4.32
72750,39.75,2.59,14.0,2.74,15.5,4.15
73000,40.75,3.19,14.25,5.36,15.5,3.57
73250,32.75,2.17,19.25,2.49,21.75,1.3
73500,32.25,3.9,15.5,6.73,15.0,1.87
73750,34.5,5.41,11.25,2.86,17.0,2.55
74000,37.0,1.22,11.5,2.5,16.75,2.86
74250,42.75,1.92,16.5,2.69,15.25,2.68
74500,34.75,4.92,12.5,0.5,19.33,3.09
74750,30.75,1.3,20.0,1.22,20.0,1.22
75000,36.25,5.76,17.0,3.32,12.0,1.87
75250,34.25,3.49,12.67,0.94,14.5,3.35
75500,37.25,2.68,9.5,1.8,14.25,3.11
75750,41.25,1.48,15.0,0.0,16.5,3.84
76000,33.67,5.91,12.0,2.92,14.33,5.56
76250,28.25,0.43,17.0,2.55,20.5,1.8
76500,36.0,6.48,10.0,1.41,17.5,1.66
76750,38.0,1.41,9.25,3.11,16.25,1.3
77000,41.33,0.94,17.33,1.7,18.0,2.24
77250,38.75,5.67,13.5,3.35,19.5,2.6
77500,33.5,1.5,19.25,2.68,19.5,3.35
77750,35.0,3.46,17.75,3.63,11.25,5.93
78000,32.5,7.7,13.75,2.49,21.25,1.79
78250,39.25,1.79,12.75,2.77,18.25,2.17
78500,42.25,0.43,17.0,0.82,15.67,4.71
78750,36.25,2.59,11.5,3.91,16.25,0.83
79000,31.75,0.83,20.25,0.83,18.5,3.04
79250,32.5,7.23,15.25,3.03,17.33,3.3
79500,37.67,1.7,14.5,2.18,20.0,3.74
79750,39.0,0.82,13.67,3.09,15.75,5.67
80000,42.0,0.0,15.25,3.27,17.25,2.68
80250,36.0,3.67,13.33,2.62,17.25,2.49
80500,29.0,5.2,16.5,5.59,15.75,5.67
80750,34.5,4.03,12.0,4.18,16.5,2.06
81000,36.75,2.49,15.0,2.74,18.25,1.79
81250,41.75,0.83,17.0,4.18,18.0,4.06
81500,35.25,4.15,15.25,2.17,19.5,1.5
81750,32.0,5.24,21.0,0.82,18.33,1.25
82000,36.0,3.08,11.2,3.25,17.8,4.66
82250,39.0,1.41,12.0,0.0,17.0,6.38
82500,42.0,0.0,18.0,0.82,13.33,4.19
82750,33.25,5.36,10.25,1.79,17.75,2.28
83000,32.5,0.87,20.75,0.43,21.25,1.48
83250,35.0,2.83,15.5,3.04,16.33,3.09
83500,32.0,1.41,12.0,1.63,12.0,6.96
83750,38.25,2.49,16.0,2.83,20.25,1.3
84000,42.75,0.83,19.0,2.45,12.25,4.87
84250,35.0,3.81,13.33,3.4,21.67,0.94
84500,29.25,1.48,16.5,1.5,19.67,1.25
84750,34.0,2.74,11.25,1.3,11.25,1.92
85000,38.0,1.41,13.0,1.63,14.0,5.0
85250,42.75,0.83,17.75,1.09,15.75,4.6
85500,39.25,5.36,10.5,6.42,14.0,2.12
85750,32.25,2.59,17.67,4.03,21.33,1.7
86000,32.5,4.82,20.67,2.05,16.0,2.16
86250,33.25,7.26,9.25,3.63,19.0,1.22
86500,38.67,0.47,10.0,1.41,13.0,2.16
86750,43.0,0.82,16.75,0.83,16.33,1.25
87000,35.75,5.8,11.33,2.36,17.75,2.77
87250,32.0,1.41,19.33,4.11,20.5,0.87
87500,34.5,3.35,16.25,6.06,14.0,3.67
87750,36.25,1.92,13.33,2.05,18.5,1.5
88000,40.25,2.05,15.0,2.35,20.25,1.92
88250,41.5,1.5,13.75,3.03,15.5,4.5
88500,36.67,0.94,16.5,1.5,22.5,1.5
88750,32.6,2.06,18.2,3.31,16.17,4.74
89000,35.75,3.27,11.0,4.85,11.67,2.87
89250,38.0,1.41,15.0,2.45,11.75,2.17
89500,39.5,1.5,15.0,0.0,16.67,3.09
89750,39.75,2.49,16.5,0.5,19.67,2.36
90000,32.25,4.44,17.5,2.96,21.75,0.83
90250,35.0,6.6,14.6,4.08,16.25,7.12
90500,36.25,2.68,15.5,2.5,16.5,1.5
90750,38.0,1.22,13.5,2.69,18.0,0.0
91000,42.0,1.22,17.75,1.09,15.25,7.4
91250,37.0,4.55,13.75,1.64,19.67,3.68
91500,28.25,1.79,16.25,2.77,22.75,1.09
91750,38.0,2.83,14.67,0.47,17.5,2.29
92000,34.75,3.49,13.0,3.54,17.75,1.79
92250,43.0,0.82,13.67,2.62,19.25,1.79
92500,40.0,5.87,9.75,6.18,20.5,3.04
92750,30.0,1.22,11.25,3.11,16.5,6.58
93000,29.75,5.36,14.25,2.49,14.67,6.34
93250,35.25,5.36,14.0,1.41,20.33,2.62
93500,36.75,1.3,9.75,4.15,12.25,1.92
93750,42.33,1.7,18.75,1.3,15.33,1.7
94000,38.0,2.12,16.0,1.58,16.0,2.45
94250,31.5,1.5,11.0,3.54,17.75,4.09
94500,34.25,5.89,10.5,5.02,16.0,5.89
94750,33.33,2.87,14.0,3.56,16.75,9.18
95000,39.25,2.17,12.33,4.5,11.0,2.94
95250,43.0,1.58,15.5,2.69,17.25,2.86
95500,36.25,3.9,11.5,6.02,16.0,7.31
95750,32.0,2.45,20.75,0.43,20.0,2.83
96000,35.0,5.2,15.25,3.49,11.75,2.49
96250,32.75,4.71,14.5,3.5,17.25,2.59
96500,41.0,3.24,16.0,2.12,17.25,5.12
96750,40.75,4.6,14.33,2.87,14.0,5.1
97000,31.5,2.6,18.0,3.0,21.0,1.41
97250,30.75,6.76,17.5,2.29,16.75,5.26
97500,35.67,3.68,13.75,3.11,14.67,2.87
97750,39.25,1.09,14.33,0.94,17.5,3.91
98000,41.75,0.43,17.75,2.05,15.0,1.63
98250,38.0,2.16,12.5,1.5,19.25,4.44
98500,32.75,3.27,15.25,3.96,20.5,1.5
98750,33.75,3.9,16.0,4.53,15.0,0.0
99000,37.0,1.41,12.0,0.0,15.0,5.35
99250,37.33,1.25,10.0,1.0,10.75,3.7
99500,40.5,1.5,12.75,1.92,13.0,2.92
99750,35.5,4.5,10.5,2.29,20.25,5.21
100000,34.0,2.0,17.5,0.5,21.0,3.67
100250,36.75,4.97,14.5,3.91,12.75,2.49
100500,35.75,2.49,11.67,2.05,15.5,0.87
100750,39.67,0.94,7.5,2.5,13.0,3.24
101000,42.25,1.3,18.0,1.87,16.75,1.64
101250,36.25,3.63,15.25,2.05,20.0,2.94
101500,29.25,2.86,15.25,4.55,18.75,7.4
101750,35.0,2.74,13.5,3.5,16.5,3.2
102000,38.5,1.66,11.25,4.82,12.25,5.12
102250,42.5,1.5,18.25,2.17,16.33,1.25
102500,38.0,2.12,16.0,2.12,18.25,5.54
102750,33.5,2.87,14.67,2.36,23.33,0.47
103000,32.75,10.43,17.33,2.87,15.5,2.18
103250,35.75,1.79,12.0,0.71,17.5,3.57
103500,38.67,2.05,14.25,2.49,14.5,6.5
103750,42.33,1.25,18.0,0.82,17.0,1.58
104000,31.33,1.25,16.33,4.64,20.5,4.5
104250,32.5,0.5,22.5,1.5,16.33,5.25
104500,31.5,8.08,8.5,7.16,19.25,2.38
104750,39.5,1.5,10.0,4.12,17.0,2.35
105000,43.0,1.22,16.0,1.63,16.0,3.32
105250,38.75,3.49,11.5,3.35,18.75,4.49
105500,32.0,5.05,13.0,2.45,20.5,2.87
105750,32.75,4.6,15.0,2.12,11.5,5.72
106000,32.0,5.96,8.67,3.3,17.67,2.05
106250,37.67,3.4,16.75,1.92,16.33,4.78
106500,42.33,1.7,16.33,3.09,14.0,8.22
106750,33.75,4.97,14.5,2.87,19.75,3.42
107000,29.25,2.28,17.5,0.5,18.25,7.12
107250,33.5,4.15,8.75,6.06,15.0,2.12
107500,37.5,2.6,11.0,4.55,16.75,2.17
107750,41.5,0.5,13.75,2.28,17.5,3.2
108000,39.25,1.79,16.67,1.7,15.5,2.29
108250,35.0,2.35,12.75,3.27,20.0,5.83
108500,32.0,5.34,17.33,1.7,15.5,5.5
108750,36.75,2.86,6.0,2.35,16.5,1.66
109000,38.75,1.79,9.67,2.49,12.75,2.28
109250,43.0,0.82,18.0,0.0,15.0,2.45
109500,36.5,5.55,11.75,4.02,17.25,4.49
109750,31.0,1.0,17.0,1.41,22.0,1.22
110000,30.0,7.04,17.25,1.3,14.5,3.84
110250,36.25,4.26,12.5,2.6,19.25,1.09
110500,39.0,2.12,14.25,3.34,12.75,6.42
110750,42.25,0.43,17.25,4.15,16.25,3.34
111000,35.0,4.58,12.25,5.72,19.5,1.5
111250,29.0,2.12,19.0,2.35,15.5,1.8
111500,34.75,5.21,12.25,1.48,16.67,1.7
111750,38.5,1.5,12.67,2.05,9.67,2.49
112000,41.75,0.43,15.25,5.4,18.0,1.41
112250,42.0,0.0,15.0,7.04,10.33,3.3
112500,33.75,2.49,17.75,3.7,19.75,2.68
112750,30.67,1.7,17.5,0.5,16.33,1.25
113000,32.33,4.11,13.33,5.44,15.0,2.45
113250,32.0,4.36,11.67,7.59,12.67,3.3
113500,39.75,1.92,14.5,2.87,17.25,3.9
113750,41.33,2.49,17.0,2.16,16.0,3.61
114000,35.5,1.5,13.5,4.72,19.5,1.5
114250,30.75,3.9,10.33,6.6,17.5,2.29
114500,33.5,5.12,14.0,4.64,13.33,2.62
114750,39.25,1.79,12.0,3.67,17.25,4.15
115000,44.0,1.22,15.0,2.12,16.0,5.89
115250,38.75,2.17,17.67,1.7,19.5,1.12
115500,33.75,3.27,18.0,0.0,21.0,1.63
115750,33.5,3.5,17.67,0.94,14.0,1.41
116000,33.25,3.83,17.33,2.62,16.67,1.25
116250,38.25,1.92,15.0,3.32,15.0,7.65
116500,43.25,1.3,21.0,1.87,21.5,1.12
116750,38.75,2.17,15.33,2.87,21.33,2.49
117000,33.75,3.27,27.67,1.25,20.33,2.62
117250,31.5,0.5,22.0,6.12,22.0,0.0
117500,30.2,8.49,24.0,0.0,20.75,2.17
117750,37.67,3.3,21.25,2.17,12.0,8.98
118000,42.0,0.0,14.67,2.87,21.5,6.73
118250,42.0,2.12,12.75,5.12,14.25,4.09
118500,35.75,2.77,13.25,4.87,20.5,3.57
118750,32.5,2.29,21.5,2.29,18.67,1.7
119000,31.75,6.5,19.75,4.26,13.0,7.07
119250,40.0,1.22,20.0,3.67,21.5,6.18
119500,43.5,1.12,16.25,2.49,18.33,4.5
119750,38.75,3.49,16.0,7.48,21.5,2.87
