# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
60000,35.5,1.5,23.5,0.5,17.75,3.77
60250,34.0,5.1,20.67,0.47,17.5,2.69
60500,33.5,3.57,14.5,4.5,18.75,1.64
60750,41.5,1.5,13.5,1.5,18.25,0.43
61000,41.75,1.79,12.75,2.17,15.0,3.94
61250,37.25,1.09,26.0,1.41,18.5,8.38
61500,33.25,4.09,24.0,2.12,14.25,8.17
61750,32.0,5.52,13.5,6.87,17.5,2.6
62000,39.75,1.3,14.33,0.94,20.25,0.83
62250,41.5,0.87,14.5,0.5,16.67,3.3
62500,37.67,0.94,21.0,6.48,21.33,2.87
62750,36.0,0.0,26.75,1.09,15.5,6.1
63000,36.67,2.87,21.67,1.7,14.0,4.58
63250,29.75,9.73,13.75,3.77,19.5,1.5
63500,40.0,1.0,17.33,2.87,11.67,7.04
63750,39.5,3.77,14.0,1.58,16.25,3.7
64000,35.0,2.35,25.0,2.74,16.5,9.07
64250,33.25,4.44,24.75,2.38,20.0,2.83
64500,32.75,7.15,17.33,2.87,18.25,3.9
64750,41.67,1.7,16.0,2.16,19.25,1.09
65000,43.75,1.64,15.0,0.71,15.75,2.49
65250,38.0,2.12,16.0,5.34,20.0,2.74
65500,35.0,3.0,27.25,0.83,15.33,8.99
65750,34.5,5.55,23.0,0.82,21.0,2.45
66000,35.0,6.36,12.0,1.87,17.5,3.57
66250,42.0,0.0,10.25,4.82,16.5,3.84
66500,40.5,2.6,16.0,1.0,13.0,0.0
66750,36.75,1.3,26.0,1.63,20.67,6.18
67000,38.0,1.63,21.75,6.14,11.0,7.12
67250,25.33,10.84,14.5,3.5,21.25,1.3
67500,38.75,2.05,14.0,2.92,21.25,1.48
67750,43.75,0.43,13.33,2.05,19.67,3.4
68000,39.5,5.55,15.0,4.95,15.0,4.74
68250,36.0,0.0,25.5,1.12,14.33,5.56
68500,35.25,3.77,24.33,2.05,16.67,3.3
68750,36.33,2.87,17.75,3.11,16.0,1.58
69000,39.33,2.05,14.33,7.41,19.75,1.09
69250,42.25,1.09,18.0,1.41,16.67,3.3
69500,34.0,2.83,16.67,1.25,17.0,4.97
69750,35.75,1.64,20.0,1.22,13.5,1.66
70000,37.33,3.3,17.75,0.83,10.67,5.25
70250,34.75,3.34,12.33,4.11,18.75,1.3
70500,40.33,1.25,12.0,7.87,18.75,2.28
70750,42.67,0.47,18.33,2.49,16.25,4.02
71000,37.0,3.24,20.5,2.87,16.0,5.34
71250,35.33,4.03,18.5,0.5,14.33,8.06
71500,34.75,5.85,17.5,3.57,16.5,1.5
71750,40.5,1.5,15.0,2.12,20.25,3.03
72000,41.5,0.87,16.25,3.11,17.75,3.7
72250,36.75,0.83,22.75,2.77,19.0,4.53
72500,37.0,1.22,18.5,3.91,14.33,0.94
72750,33.5,7.5,20.0,2.0,16.67,1.25
73000,38.33,0.94,16.5,2.06,18.67,0.94
73250,43.25,1.3,17.5,3.64,22.25,2.05
73500,36.25,5.76,14.5,3.77,15.0,3.67
73750,36.0,0.0,21.25,0.43,17.0,3.67
74000,36.33,2.87,21.67,0.47,16.5,2.6
74250,35.5,2.87,17.5,3.35,15.75,4.49
74500,40.5,1.66,16.0,2.92,21.25,1.79
74750,43.75,1.09,18.25,1.79,18.75,3.77
75000,38.25,2.49,17.5,4.15,17.75,4.71
