# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45.0,0.0,19.0,0.82,10.0,1.22
250,45.33,0.47,15.67,0.94,9.75,1.48
500,45.25,0.43,16.0,0.71,11.5,0.5
750,45.25,0.43,17.75,1.09,10.0,1.0
1000,45.5,0.5,20.0,0.71,11.75,0.43
1250,45.0,0.0,21.0,0.0,12.0,0.0
1500,45.5,0.5,21.0,0.0,9.67,0.47
1750,45.67,0.47,20.75,0.43,10.33,0.94
2000,45.5,0.5,19.0,0.0,9.33,0.47
2250,45.5,0.5,18.67,0.47,9.0,0.0
2500,45.67,0.47,19.0,0.0,10.67,0.47
2750,45.5,0.5,19.25,0.43,11.0,1.0
3000,45.33,0.47,20.0,0.0,11.5,0.5
3250,45.5,0.5,20.0,0.0,12.75,0.83
3500,45.5,0.5,19.75,0.43,13.75,0.83
3750,45.5,0.5,19.5,0.5,14.25,0.83
4000,45.75,0.43,19.25,0.43,13.25,0.43
4250,45.75,0.43,19.0,0.0,12.5,0.5
4500,46.0,0.71,19.0,0.0,12.5,0.5
4750,45.75,0.43,19.0,0.0,12.25,0.43
5000,45.75,0.83,18.75,0.43,13.5,1.12
5250,45.5,0.5,19.0,0.0,13.0,1.0
5500,45.75,0.43,19.25,1.09,13.0,1.0
5750,46.0,0.71,20.75,0.43,13.5,0.5
6000,45.5,0.5,21.0,0.0,13.5,1.5
6250,45.75,0.43,20.75,0.43,13.75,0.83
6500,45.5,0.5,21.0,0.0,13.5,1.12
6750,45.5,0.5,20.33,0.47,13.67,0.94
7000,45.75,0.43,20.5,0.5,14.0,1.0
7250,45.67,0.47,19.75,0.43,14.33,0.94
7500,45.5,0.5,20.0,0.0,14.75,1.48
7750,45.33,0.47,19.33,0.47,15.5,0.87
8000,42.33,4.5,18.33,0.47,15.75,0.83
8250,45.0,0.0,19.0,1.41,14.5,0.87
8500,45.0,0.0,21.0,0.0,15.0,0.0
